candidate_count,effect_rho_input,planning_permutations,observed_aggregate_rho,permutation_p,permutation_pass,all_lofo_positive,selected_effective_rank,selected_condition_number,cross_block_A0_q90_minus_q10,cross_block_row_diversity
16,0.2819091742016503,999,0.29477786516525806,0.001001001001001001,True,True,5.131475713040223,13.04314021909117,0.8469016822097298,2.4814406155806386
16,0.2819091742016503,999,0.286109989396016,0.001001001001001001,True,True,6.055353126161174,12.933600120724467,0.9576134986236214,2.7243713060019132
16,0.2819091742016503,999,0.2855456520141024,0.001001001001001001,True,True,5.245657899490776,7.709614916996232,0.9782396952492991,2.794456643445361
16,0.2819091742016503,999,0.2774966944370876,0.001001001001001001,True,True,5.474040815527125,6.570168782480766,0.8964098609317409,2.561321219005383
16,0.2819091742016503,999,0.28778245821093773,0.001001001001001001,True,True,5.617055283435115,13.079096538916463,0.9106413034323046,2.7979270804034297
16,0.2819091742016503,999,0.2757813263136906,0.001001001001001001,True,True,4.820297315935214,10.3438927500979,0.9053161135400445,2.7481616218516094
16,0.2819091742016503,999,0.26275967424722285,0.001001001001001001,True,True,5.676768989393232,6.300018739076907,0.9008739839824255,2.6433440842368254
16,0.2819091742016503,999,0.27655411808185715,0.001001001001001001,True,True,5.5103430686502595,8.529049861796745,0.966366549157427,2.757557981252596
16,0.2819091742016503,999,0.27504519029267194,0.001001001001001001,True,True,5.560647231855863,4.966401590218219,0.9729063452114203,2.716164276986241
16,0.2819091742016503,999,0.2919213351553791,0.001001001001001001,True,True,6.2972908629988344,3.671429361454093,0.9390788517558424,2.7874650350140473
16,0.2819091742016503,999,0.2793812429319361,0.001001001001001001,True,True,5.139650656813089,7.9295132545592875,0.9597460811851829,2.5881792044336716
16,0.2819091742016503,999,0.2771831065342898,0.001001001001001001,True,True,6.0312637046902,5.604626759391975,0.9307669839998375,2.752986234852371
16,0.2819091742016503,999,0.3011428738307169,0.001001001001001001,True,True,5.858774918034079,7.223112433077847,0.9124899640015195,2.6564182767543913
16,0.2819091742016503,999,0.27941648884265524,0.001001001001001001,True,True,4.709042891649292,10.719792782217947,0.9209833382264008,2.6029874702329967
16,0.2819091742016503,999,0.28477729116042627,0.001001001001001001,True,True,5.275540509582988,9.113480264195147,0.8777328803956769,2.537861654879305
