metric,primary,audit,absolute_difference
geometry.M0_FLAT.20.6,1.38643019720646,1.38643019720646,0.0
geometry.M0_FLAT.20.7,1.4414615181384678,1.4414615181384678,0.0
geometry.M0_FLAT.20.8,1.0275981825433784,1.0275981825433786,2.220446049250313e-16
geometry.M0_FLAT.20.9,1.7158210790270485,1.7158210790270485,0.0
geometry.M0_FLAT.21.0,1.6624530555240353,1.6624530555240358,4.440892098500626e-16
geometry.M0_FLAT.21.1,1.111867725126869,1.1118677251268683,6.661338147750939e-16
geometry.M0_FLAT.21.10,1.4996649879793922,1.4996649879793922,0.0
geometry.M0_FLAT.21.11,1.3232554265253438,1.3232554265253438,0.0
geometry.M0_FLAT.21.12,1.7487763593476466,1.7487763593476466,0.0
geometry.M0_FLAT.21.13,0.9704541436805713,0.9704541436805713,0.0
geometry.M0_FLAT.21.14,1.4511065079095355,1.4511065079095355,0.0
geometry.M0_FLAT.21.15,1.376332046674273,1.376332046674273,0.0
geometry.M0_FLAT.21.16,1.7205636983753927,1.7205636983753927,0.0
geometry.M0_FLAT.21.17,1.019637464902497,1.0196374649024966,4.440892098500626e-16
geometry.M0_FLAT.21.18,1.4522588571147856,1.4522588571147856,0.0
geometry.M0_FLAT.21.19,1.3751160721668758,1.3751160721668758,0.0
geometry.M0_FLAT.21.2,1.3975650877232586,1.3975650877232586,0.0
geometry.M0_FLAT.21.20,1.9999999999999998,1.9999999999999998,0.0
geometry.M0_FLAT.21.21,0.0,0.0,0.0
geometry.M0_FLAT.21.22,1.5060342643232236,1.5060342643232236,0.0
geometry.M0_FLAT.21.23,1.3160018216873435,1.3160018216873435,0.0
geometry.M0_FLAT.21.3,1.430668314312259,1.4306683143122587,2.220446049250313e-16
geometry.M0_FLAT.21.4,1.6974656726154163,1.6974656726154163,0.0
geometry.M0_FLAT.21.5,1.0576437445058202,1.05764374450582,2.220446049250313e-16
geometry.M0_FLAT.21.6,1.4414615181384678,1.4414615181384678,0.0
geometry.M0_FLAT.21.7,1.38643019720646,1.38643019720646,0.0
geometry.M0_FLAT.21.8,1.7158210790270485,1.7158210790270485,0.0
geometry.M0_FLAT.21.9,1.0275981825433784,1.0275981825433786,2.220446049250313e-16
geometry.M0_FLAT.22.0,1.3649443389488762,1.3649443389488765,2.220446049250313e-16
geometry.M0_FLAT.22.1,1.461823160157006,1.4618231601570058,2.220446049250313e-16
geometry.M0_FLAT.22.10,1.0221161265915868,1.0221161265915855,1.3322676295501878e-15
geometry.M0_FLAT.22.11,1.7190923837192145,1.7190923837192154,8.881784197001252e-16
geometry.M0_FLAT.22.12,1.436522380936855,1.436522380936855,0.0
geometry.M0_FLAT.22.13,1.3915471422368375,1.3915471422368375,0.0
geometry.M0_FLAT.22.14,1.1905127170654473,1.1905127170654477,4.440892098500626e-16
geometry.M0_FLAT.22.15,1.60707170670927,1.60707170670927,0.0
geometry.M0_FLAT.22.16,1.4098926988311173,1.4098926988311173,0.0
geometry.M0_FLAT.22.17,1.4185212644802714,1.4185212644802714,0.0
geometry.M0_FLAT.22.18,1.034759418472256,1.034759418472256,0.0
geometry.M0_FLAT.22.19,1.7115118889107837,1.7115118889107837,0.0
geometry.M0_FLAT.22.2,1.0306143760835262,1.0306143760835278,1.5543122344752192e-15
geometry.M0_FLAT.22.20,1.3160018216873435,1.3160018216873435,0.0
geometry.M0_FLAT.22.21,1.5060342643232236,1.5060342643232236,0.0
geometry.M0_FLAT.22.22,0.0,0.0,0.0
geometry.M0_FLAT.22.23,2.0,2.0,0.0
geometry.M0_FLAT.22.3,1.7140110874232886,1.7140110874232877,8.881784197001252e-16
geometry.M0_FLAT.22.4,1.5014152030028436,1.5014152030028436,0.0
geometry.M0_FLAT.22.5,1.321269233802078,1.321269233802078,0.0
geometry.M0_FLAT.22.6,1.177329670463769,1.1773296704637688,2.220446049250313e-16
geometry.M0_FLAT.22.7,1.616754417666973,1.616754417666973,0.0
geometry.M0_FLAT.22.8,1.4008521136235044,1.4008521136235044,0.0
geometry.M0_FLAT.22.9,1.4274499485994459,1.4274499485994456,2.220446049250313e-16
geometry.M0_FLAT.23.0,1.461823160157006,1.4618231601570058,2.220446049250313e-16
geometry.M0_FLAT.23.1,1.3649443389488762,1.3649443389488765,2.220446049250313e-16
geometry.M0_FLAT.23.10,1.7190923837192145,1.7190923837192154,8.881784197001252e-16
geometry.M0_FLAT.23.11,1.0221161265915868,1.0221161265915855,1.3322676295501878e-15
geometry.M0_FLAT.23.12,1.3915471422368375,1.3915471422368375,0.0
geometry.M0_FLAT.23.13,1.436522380936855,1.436522380936855,0.0
geometry.M0_FLAT.23.14,1.60707170670927,1.60707170670927,0.0
geometry.M0_FLAT.23.15,1.1905127170654473,1.1905127170654477,4.440892098500626e-16
geometry.M0_FLAT.23.16,1.4185212644802714,1.4185212644802714,0.0
geometry.M0_FLAT.23.17,1.4098926988311173,1.4098926988311173,0.0
geometry.M0_FLAT.23.18,1.7115118889107837,1.7115118889107837,0.0
geometry.M0_FLAT.23.19,1.034759418472256,1.034759418472256,0.0
geometry.M0_FLAT.23.2,1.7140110874232886,1.7140110874232877,8.881784197001252e-16
geometry.M0_FLAT.23.20,1.5060342643232236,1.5060342643232236,0.0
geometry.M0_FLAT.23.21,1.3160018216873435,1.3160018216873435,0.0
geometry.M0_FLAT.23.22,2.0,2.0,0.0
geometry.M0_FLAT.23.23,0.0,0.0,0.0
geometry.M0_FLAT.23.3,1.0306143760835262,1.0306143760835278,1.5543122344752192e-15
geometry.M0_FLAT.23.4,1.321269233802078,1.321269233802078,0.0
geometry.M0_FLAT.23.5,1.5014152030028436,1.5014152030028436,0.0
geometry.M0_FLAT.23.6,1.616754417666973,1.616754417666973,0.0
geometry.M0_FLAT.23.7,1.177329670463769,1.1773296704637688,2.220446049250313e-16
geometry.M0_FLAT.23.8,1.4274499485994459,1.4274499485994456,2.220446049250313e-16
geometry.M0_FLAT.23.9,1.4008521136235044,1.4008521136235044,0.0
geometry.M0_FLAT.3.0,1.4839535412863547,1.483953541286355,2.220446049250313e-16
geometry.M0_FLAT.3.1,1.3408511801477774,1.3408511801477772,2.220446049250313e-16
geometry.M0_FLAT.3.10,1.6638773456767955,1.6638773456767963,8.881784197001252e-16
geometry.M0_FLAT.3.11,1.1097351839711769,1.1097351839711755,1.3322676295501878e-15
geometry.M0_FLAT.3.12,1.406180640816435,1.406180640816435,0.0
geometry.M0_FLAT.3.13,1.4222011128504577,1.4222011128504577,0.0
geometry.M0_FLAT.3.14,1.707680283563981,1.7076802835639813,2.220446049250313e-16
geometry.M0_FLAT.3.15,1.0410706263874903,1.04107062638749,2.220446049250313e-16
geometry.M0_FLAT.3.16,1.3993772639773077,1.3993772639773077,0.0
geometry.M0_FLAT.3.17,1.428895823026782,1.428895823026782,0.0
geometry.M0_FLAT.3.18,1.6953422267500988,1.6953422267500988,0.0
geometry.M0_FLAT.3.19,1.0610441716526302,1.0610441716526302,0.0
geometry.M0_FLAT.3.2,2.0,2.0,0.0
geometry.M0_FLAT.3.20,1.3975650877232586,1.3975650877232586,0.0
geometry.M0_FLAT.3.21,1.430668314312259,1.4306683143122587,2.220446049250313e-16
geometry.M0_FLAT.3.22,1.7140110874232886,1.7140110874232877,8.881784197001252e-16
geometry.M0_FLAT.3.23,1.0306143760835262,1.0306143760835278,1.5543122344752192e-15
geometry.M0_FLAT.3.3,0.0,0.0,0.0
geometry.M0_FLAT.3.4,1.3346185469271779,1.3346185469271779,0.0
geometry.M0_FLAT.3.5,1.4895614570060505,1.4895614570060505,0.0
geometry.M0_FLAT.3.6,1.6645375952819035,1.6645375952819035,0.0
geometry.M0_FLAT.3.7,1.1087446026444223,1.1087446026444225,2.220446049250313e-16
geometry.M0_FLAT.3.8,1.385776268341662,1.3857762683416621,2.220446049250313e-16
geometry.M0_FLAT.3.9,1.4420901962433064,1.4420901962433064,0.0
geometry.M0_FLAT.4.0,1.2058563381271783,1.2058563381271783,0.0
geometry.M0_FLAT.4.1,1.5955909537843689,1.5955909537843689,0.0
geometry.M0_FLAT.4.10,1.4329326043180624,1.4329326043180624,0.0
geometry.M0_FLAT.4.11,1.3952434022357014,1.3952434022357014,0.0
geometry.M0_FLAT.4.12,0.9217771120171212,0.9217771120171212,0.0
geometry.M0_FLAT.4.13,1.77491604189082,1.77491604189082,0.0
geometry.M0_FLAT.4.14,1.456293829165635,1.456293829165635,0.0
geometry.M0_FLAT.4.15,1.3708421802432589,1.3708421802432589,0.0
geometry.M0_FLAT.4.16,1.0504463481349378,1.050446348134937,6.661338147750939e-16
geometry.M0_FLAT.4.17,1.7019290436707324,1.7019290436707326,2.220446049250313e-16
geometry.M0_FLAT.4.18,1.4473507638837302,1.4473507638837302,0.0
geometry.M0_FLAT.4.19,1.3802810461225579,1.3802810461225579,0.0
geometry.M0_FLAT.4.2,1.4895614570060505,1.4895614570060505,0.0
geometry.M0_FLAT.4.20,1.0576437445058202,1.05764374450582,2.220446049250313e-16
geometry.M0_FLAT.4.21,1.6974656726154163,1.6974656726154163,0.0
geometry.M0_FLAT.4.22,1.5014152030028436,1.5014152030028436,0.0
geometry.M0_FLAT.4.23,1.321269233802078,1.321269233802078,0.0
geometry.M0_FLAT.4.3,1.3346185469271779,1.3346185469271779,0.0
geometry.M0_FLAT.4.4,0.0,0.0,0.0
geometry.M0_FLAT.4.5,2.0,1.9999999999999998,2.220446049250313e-16
geometry.M0_FLAT.4.6,1.3461389178433125,1.3461389178433125,0.0
geometry.M0_FLAT.4.7,1.479158549266317,1.479158549266317,0.0
geometry.M0_FLAT.4.8,0.9578694137766359,0.9578694137766355,4.440892098500626e-16
geometry.M0_FLAT.4.9,1.7557010526143693,1.7557010526143695,2.220446049250313e-16
geometry.M0_FLAT.5.0,1.5955909537843689,1.5955909537843689,0.0
geometry.M0_FLAT.5.1,1.2058563381271783,1.2058563381271783,0.0
geometry.M0_FLAT.5.10,1.3952434022357014,1.3952434022357014,0.0
geometry.M0_FLAT.5.11,1.4329326043180624,1.4329326043180624,0.0
geometry.M0_FLAT.5.12,1.77491604189082,1.77491604189082,0.0
geometry.M0_FLAT.5.13,0.9217771120171212,0.9217771120171212,0.0
geometry.M0_FLAT.5.14,1.3708421802432589,1.3708421802432589,0.0
geometry.M0_FLAT.5.15,1.456293829165635,1.456293829165635,0.0
geometry.M0_FLAT.5.16,1.7019290436707324,1.7019290436707326,2.220446049250313e-16
geometry.M0_FLAT.5.17,1.0504463481349378,1.050446348134937,6.661338147750939e-16
geometry.M0_FLAT.5.18,1.3802810461225579,1.3802810461225579,0.0
geometry.M0_FLAT.5.19,1.4473507638837302,1.4473507638837302,0.0
geometry.M0_FLAT.5.2,1.3346185469271779,1.3346185469271779,0.0
geometry.M0_FLAT.5.20,1.6974656726154163,1.6974656726154163,0.0
geometry.M0_FLAT.5.21,1.0576437445058202,1.05764374450582,2.220446049250313e-16
geometry.M0_FLAT.5.22,1.321269233802078,1.321269233802078,0.0
geometry.M0_FLAT.5.23,1.5014152030028436,1.5014152030028436,0.0
geometry.M0_FLAT.5.3,1.4895614570060505,1.4895614570060505,0.0
geometry.M0_FLAT.5.4,2.0,1.9999999999999998,2.220446049250313e-16
geometry.M0_FLAT.5.5,0.0,0.0,0.0
geometry.M0_FLAT.5.6,1.479158549266317,1.479158549266317,0.0
geometry.M0_FLAT.5.7,1.3461389178433125,1.3461389178433125,0.0
geometry.M0_FLAT.5.8,1.7557010526143693,1.7557010526143695,2.220446049250313e-16
geometry.M0_FLAT.5.9,0.9578694137766359,0.9578694137766355,4.440892098500626e-16
geometry.M0_FLAT.6.0,1.4059506951287015,1.4059506951287015,0.0
geometry.M0_FLAT.6.1,1.4224284315448428,1.4224284315448428,0.0
geometry.M0_FLAT.6.10,0.9736928793466798,0.9736928793466811,1.3322676295501878e-15
geometry.M0_FLAT.6.11,1.7469751505701425,1.7469751505701419,6.661338147750939e-16
geometry.M0_FLAT.6.12,1.3814468305299505,1.3814468305299505,0.0
geometry.M0_FLAT.6.13,1.4462381043309411,1.446238104330941,2.220446049250313e-16
geometry.M0_FLAT.6.14,0.8904457761065478,0.8904457761065472,6.661338147750939e-16
geometry.M0_FLAT.6.15,1.7908395572507347,1.790839557250735,2.220446049250313e-16
geometry.M0_FLAT.6.16,1.3839675509333111,1.3839675509333111,0.0
geometry.M0_FLAT.6.17,1.443826103782465,1.443826103782465,0.0
geometry.M0_FLAT.6.18,0.8379910071013789,0.8379910071013792,3.3306690738754696e-16
geometry.M0_FLAT.6.19,1.8159766165942823,1.8159766165942821,2.220446049250313e-16
geometry.M0_FLAT.6.2,1.1087446026444223,1.1087446026444225,2.220446049250313e-16
geometry.M0_FLAT.6.20,1.38643019720646,1.38643019720646,0.0
geometry.M0_FLAT.6.21,1.4414615181384678,1.4414615181384678,0.0
geometry.M0_FLAT.6.22,1.177329670463769,1.1773296704637688,2.220446049250313e-16
geometry.M0_FLAT.6.23,1.616754417666973,1.616754417666973,0.0
geometry.M0_FLAT.6.3,1.6645375952819035,1.6645375952819035,0.0
geometry.M0_FLAT.6.4,1.3461389178433125,1.3461389178433125,0.0
geometry.M0_FLAT.6.5,1.479158549266317,1.479158549266317,0.0
geometry.M0_FLAT.6.6,0.0,0.0,0.0
geometry.M0_FLAT.6.7,2.0,2.0,0.0
geometry.M0_FLAT.6.8,1.3830745280806234,1.3830745280806234,0.0
geometry.M0_FLAT.6.9,1.444681573833681,1.444681573833681,0.0
geometry.M0_FLAT.7.0,1.4224284315448428,1.4224284315448428,0.0
geometry.M0_FLAT.7.1,1.4059506951287015,1.4059506951287015,0.0
geometry.M0_FLAT.7.10,1.7469751505701425,1.7469751505701419,6.661338147750939e-16
geometry.M0_FLAT.7.11,0.9736928793466798,0.9736928793466811,1.3322676295501878e-15
geometry.M0_FLAT.7.12,1.4462381043309411,1.446238104330941,2.220446049250313e-16
geometry.M0_FLAT.7.13,1.3814468305299505,1.3814468305299505,0.0
geometry.M0_FLAT.7.14,1.7908395572507347,1.790839557250735,2.220446049250313e-16
geometry.M0_FLAT.7.15,0.8904457761065478,0.8904457761065472,6.661338147750939e-16
geometry.M0_FLAT.7.16,1.443826103782465,1.443826103782465,0.0
geometry.M0_FLAT.7.17,1.3839675509333111,1.3839675509333111,0.0
geometry.M0_FLAT.7.18,1.8159766165942823,1.8159766165942821,2.220446049250313e-16
geometry.M0_FLAT.7.19,0.8379910071013789,0.8379910071013792,3.3306690738754696e-16
geometry.M0_FLAT.7.2,1.6645375952819035,1.6645375952819035,0.0
geometry.M0_FLAT.7.20,1.4414615181384678,1.4414615181384678,0.0
geometry.M0_FLAT.7.21,1.38643019720646,1.38643019720646,0.0
geometry.M0_FLAT.7.22,1.616754417666973,1.616754417666973,0.0
geometry.M0_FLAT.7.23,1.177329670463769,1.1773296704637688,2.220446049250313e-16
geometry.M0_FLAT.7.3,1.1087446026444223,1.1087446026444225,2.220446049250313e-16
geometry.M0_FLAT.7.4,1.479158549266317,1.479158549266317,0.0
geometry.M0_FLAT.7.5,1.3461389178433125,1.3461389178433125,0.0
geometry.M0_FLAT.7.6,2.0,2.0,0.0
geometry.M0_FLAT.7.7,0.0,0.0,0.0
geometry.M0_FLAT.7.8,1.444681573833681,1.444681573833681,0.0
geometry.M0_FLAT.7.9,1.3830745280806234,1.3830745280806234,0.0
geometry.M0_FLAT.8.0,1.326998969996017,1.326998969996017,0.0
geometry.M0_FLAT.8.1,1.4963534788376407,1.496353478837641,2.220446049250313e-16
geometry.M0_FLAT.8.10,1.2504318399627405,1.2504318399627405,0.0
geometry.M0_FLAT.8.11,1.5609036528906564,1.5609036528906566,2.220446049250313e-16
geometry.M0_FLAT.8.12,1.0855394520637331,1.085539452063733,2.220446049250313e-16
geometry.M0_FLAT.8.13,1.6797631077069082,1.6797631077069084,2.220446049250313e-16
geometry.M0_FLAT.8.14,1.4119785483282072,1.4119785483282072,0.0
geometry.M0_FLAT.8.15,1.4164450497851897,1.4164450497851897,0.0
geometry.M0_FLAT.8.16,1.321036183623496,1.3210361836234956,4.440892098500626e-16
geometry.M0_FLAT.8.17,1.5016202587729925,1.501620258772993,4.440892098500626e-16
geometry.M0_FLAT.8.18,1.4155821338088888,1.4155821338088888,0.0
geometry.M0_FLAT.8.19,1.4128436652514225,1.4128436652514225,0.0
geometry.M0_FLAT.8.2,1.4420901962433064,1.4420901962433064,0.0
geometry.M0_FLAT.8.20,1.0275981825433784,1.0275981825433786,2.220446049250313e-16
geometry.M0_FLAT.8.21,1.7158210790270485,1.7158210790270485,0.0
geometry.M0_FLAT.8.22,1.4008521136235044,1.4008521136235044,0.0
geometry.M0_FLAT.8.23,1.4274499485994459,1.4274499485994456,2.220446049250313e-16
geometry.M0_FLAT.8.3,1.385776268341662,1.3857762683416621,2.220446049250313e-16
geometry.M0_FLAT.8.4,0.9578694137766359,0.9578694137766355,4.440892098500626e-16
geometry.M0_FLAT.8.5,1.7557010526143693,1.7557010526143695,2.220446049250313e-16
geometry.M0_FLAT.8.6,1.3830745280806234,1.3830745280806234,0.0
geometry.M0_FLAT.8.7,1.444681573833681,1.444681573833681,0.0
geometry.M0_FLAT.8.8,0.0,0.0,0.0
geometry.M0_FLAT.8.9,2.0,1.9999999999999998,2.220446049250313e-16
geometry.M0_FLAT.9.0,1.4963534788376407,1.496353478837641,2.220446049250313e-16
geometry.M0_FLAT.9.1,1.326998969996017,1.326998969996017,0.0
geometry.M0_FLAT.9.10,1.5609036528906564,1.5609036528906566,2.220446049250313e-16
geometry.M0_FLAT.9.11,1.2504318399627405,1.2504318399627405,0.0
geometry.M0_FLAT.9.12,1.6797631077069082,1.6797631077069084,2.220446049250313e-16
geometry.M0_FLAT.9.13,1.0855394520637331,1.085539452063733,2.220446049250313e-16
geometry.M0_FLAT.9.14,1.4164450497851897,1.4164450497851897,0.0
geometry.M0_FLAT.9.15,1.4119785483282072,1.4119785483282072,0.0
geometry.M0_FLAT.9.16,1.5016202587729925,1.501620258772993,4.440892098500626e-16
geometry.M0_FLAT.9.17,1.321036183623496,1.3210361836234956,4.440892098500626e-16
geometry.M0_FLAT.9.18,1.4128436652514225,1.4128436652514225,0.0
geometry.M0_FLAT.9.19,1.4155821338088888,1.4155821338088888,0.0
geometry.M0_FLAT.9.2,1.385776268341662,1.3857762683416621,2.220446049250313e-16
geometry.M0_FLAT.9.20,1.7158210790270485,1.7158210790270485,0.0
geometry.M0_FLAT.9.21,1.0275981825433784,1.0275981825433786,2.220446049250313e-16
geometry.M0_FLAT.9.22,1.4274499485994459,1.4274499485994456,2.220446049250313e-16
geometry.M0_FLAT.9.23,1.4008521136235044,1.4008521136235044,0.0
geometry.M0_FLAT.9.3,1.4420901962433064,1.4420901962433064,0.0
geometry.M0_FLAT.9.4,1.7557010526143693,1.7557010526143695,2.220446049250313e-16
geometry.M0_FLAT.9.5,0.9578694137766359,0.9578694137766355,4.440892098500626e-16
geometry.M0_FLAT.9.6,1.444681573833681,1.444681573833681,0.0
geometry.M0_FLAT.9.7,1.3830745280806234,1.3830745280806234,0.0
geometry.M0_FLAT.9.8,2.0,1.9999999999999998,2.220446049250313e-16
geometry.M0_FLAT.9.9,0.0,0.0,0.0
geometry.M1_WHITENED.0.0,0.0,0.0,0.0
geometry.M1_WHITENED.0.1,2.0,2.0,0.0
geometry.M1_WHITENED.0.10,1.4129948830867511,1.4129948830867511,0.0
geometry.M1_WHITENED.0.11,1.4154311923829639,1.4154311923829639,0.0
geometry.M1_WHITENED.0.12,1.0770489440667923,1.0770489440667923,0.0
geometry.M1_WHITENED.0.13,1.6852197399996856,1.6852197399996856,0.0
geometry.M1_WHITENED.0.14,1.3530524526077818,1.3530524526077818,0.0
geometry.M1_WHITENED.0.15,1.4728370787334444,1.4728370787334444,0.0
geometry.M1_WHITENED.0.16,1.0095818730435455,1.0095818730435455,0.0
geometry.M1_WHITENED.0.17,1.7264832584250234,1.7264832584250234,0.0
geometry.M1_WHITENED.0.18,1.4351180953509814,1.4351180953509814,0.0
geometry.M1_WHITENED.0.19,1.3929953526111174,1.3929953526111174,0.0
geometry.M1_WHITENED.0.2,1.3559051845683248,1.3559051845683248,0.0
geometry.M1_WHITENED.0.20,1.1127584737302347,1.1127584737302347,0.0
geometry.M1_WHITENED.0.21,1.6618569671128613,1.6618569671128613,0.0
geometry.M1_WHITENED.0.22,1.3837343199785523,1.3837343199785523,0.0
geometry.M1_WHITENED.0.23,1.4440496292418392,1.4440496292418392,0.0
geometry.M1_WHITENED.0.3,1.470211253684564,1.470211253684564,0.0
geometry.M1_WHITENED.0.4,1.2066531889618684,1.2066531889618684,0.0
geometry.M1_WHITENED.0.5,1.5949884267818855,1.5949884267818855,0.0
geometry.M1_WHITENED.0.6,1.4130575722793084,1.4130575722793084,0.0
geometry.M1_WHITENED.0.7,1.4153686083222656,1.4153686083222656,0.0
geometry.M1_WHITENED.0.8,1.332660955247708,1.332660955247708,0.0
geometry.M1_WHITENED.0.9,1.4913131054068647,1.4913131054068647,0.0
geometry.M1_WHITENED.1.0,2.0,2.0,0.0
geometry.M1_WHITENED.1.1,0.0,0.0,0.0
geometry.M1_WHITENED.1.10,1.4154311923829639,1.4154311923829639,0.0
geometry.M1_WHITENED.1.11,1.4129948830867511,1.4129948830867511,0.0
geometry.M1_WHITENED.1.12,1.6852197399996856,1.6852197399996856,0.0
geometry.M1_WHITENED.1.13,1.0770489440667923,1.0770489440667923,0.0
geometry.M1_WHITENED.1.14,1.4728370787334444,1.4728370787334444,0.0
geometry.M1_WHITENED.1.15,1.3530524526077818,1.3530524526077818,0.0
geometry.M1_WHITENED.1.16,1.7264832584250234,1.7264832584250234,0.0
geometry.M1_WHITENED.1.17,1.0095818730435455,1.0095818730435455,0.0
geometry.M1_WHITENED.1.18,1.3929953526111174,1.3929953526111174,0.0
geometry.M1_WHITENED.1.19,1.4351180953509814,1.4351180953509814,0.0
geometry.M1_WHITENED.1.2,1.470211253684564,1.470211253684564,0.0
geometry.M1_WHITENED.1.20,1.6618569671128613,1.6618569671128613,0.0
geometry.M1_WHITENED.1.21,1.1127584737302347,1.1127584737302347,0.0
geometry.M1_WHITENED.1.22,1.4440496292418392,1.4440496292418392,0.0
geometry.M1_WHITENED.1.23,1.3837343199785523,1.3837343199785523,0.0
geometry.M1_WHITENED.1.3,1.3559051845683248,1.3559051845683248,0.0
geometry.M1_WHITENED.1.4,1.5949884267818855,1.5949884267818855,0.0
geometry.M1_WHITENED.1.5,1.2066531889618684,1.2066531889618684,0.0
geometry.M1_WHITENED.1.6,1.4153686083222656,1.4153686083222656,0.0
geometry.M1_WHITENED.1.7,1.4130575722793084,1.4130575722793084,0.0
geometry.M1_WHITENED.1.8,1.4913131054068647,1.4913131054068647,0.0
geometry.M1_WHITENED.1.9,1.332660955247708,1.332660955247708,0.0
geometry.M1_WHITENED.10.0,1.4129948830867511,1.4129948830867511,0.0
geometry.M1_WHITENED.10.1,1.4154311923829639,1.4154311923829639,0.0
geometry.M1_WHITENED.10.10,0.0,0.0,0.0
geometry.M1_WHITENED.10.11,2.0,2.0,0.0
geometry.M1_WHITENED.10.12,1.3762811666822625,1.3762811666822625,0.0
geometry.M1_WHITENED.10.13,1.4511547643982396,1.4511547643982396,0.0
geometry.M1_WHITENED.10.14,1.1273009718522315,1.1273009718522315,0.0
geometry.M1_WHITENED.10.15,1.6520267912055828,1.6520267912055828,0.0
geometry.M1_WHITENED.10.16,1.3800353051744945,1.3800353051744945,0.0
geometry.M1_WHITENED.10.17,1.4475850774555323,1.4475850774555323,0.0
geometry.M1_WHITENED.10.18,1.040677659234965,1.040677659234965,0.0
geometry.M1_WHITENED.10.19,1.7079197901450858,1.7079197901450858,0.0
geometry.M1_WHITENED.10.2,1.1833991543219622,1.1833991543219622,0.0
geometry.M1_WHITENED.10.20,1.336799655369797,1.336799655369797,0.0
geometry.M1_WHITENED.10.21,1.4876043430304955,1.4876043430304955,0.0
geometry.M1_WHITENED.10.22,1.0951312460958527,1.0951312460958527,0.0
geometry.M1_WHITENED.10.23,1.6735254864580178,1.6735254864580178,0.0
geometry.M1_WHITENED.10.3,1.6123171032864674,1.6123171032864674,0.0
geometry.M1_WHITENED.10.4,1.4294016706403088,1.4294016706403088,0.0
geometry.M1_WHITENED.10.5,1.3988605591590229,1.3988605591590229,0.0
geometry.M1_WHITENED.10.6,1.047553948170658,1.047553948170658,0.0
geometry.M1_WHITENED.10.7,1.7037108691535856,1.7037108691535856,0.0
geometry.M1_WHITENED.10.8,1.2710799183720922,1.2710799183720922,0.0
geometry.M1_WHITENED.10.9,1.5441359529235743,1.5441359529235743,0.0
geometry.M1_WHITENED.11.0,1.4154311923829639,1.4154311923829639,0.0
geometry.M1_WHITENED.11.1,1.4129948830867511,1.4129948830867511,0.0
geometry.M1_WHITENED.11.10,2.0,2.0,0.0
geometry.M1_WHITENED.11.11,0.0,0.0,0.0
geometry.M1_WHITENED.11.12,1.4511547643982396,1.4511547643982396,0.0
geometry.M1_WHITENED.11.13,1.3762811666822625,1.3762811666822625,0.0
geometry.M1_WHITENED.11.14,1.6520267912055828,1.6520267912055828,0.0
geometry.M1_WHITENED.11.15,1.1273009718522315,1.1273009718522315,0.0
geometry.M1_WHITENED.11.16,1.4475850774555323,1.4475850774555323,0.0
geometry.M1_WHITENED.11.17,1.3800353051744945,1.3800353051744945,0.0
geometry.M1_WHITENED.11.18,1.7079197901450858,1.7079197901450858,0.0
geometry.M1_WHITENED.11.19,1.040677659234965,1.040677659234965,0.0
geometry.M1_WHITENED.11.2,1.6123171032864674,1.6123171032864674,0.0
geometry.M1_WHITENED.11.20,1.4876043430304955,1.4876043430304955,0.0
geometry.M1_WHITENED.11.21,1.336799655369797,1.336799655369797,0.0
geometry.M1_WHITENED.11.22,1.6735254864580178,1.6735254864580178,0.0
geometry.M1_WHITENED.11.23,1.0951312460958527,1.0951312460958527,0.0
geometry.M1_WHITENED.11.3,1.1833991543219622,1.1833991543219622,0.0
geometry.M1_WHITENED.11.4,1.3988605591590229,1.3988605591590229,0.0
geometry.M1_WHITENED.11.5,1.4294016706403088,1.4294016706403088,0.0
geometry.M1_WHITENED.11.6,1.7037108691535856,1.7037108691535856,0.0
geometry.M1_WHITENED.11.7,1.047553948170658,1.047553948170658,0.0
geometry.M1_WHITENED.11.8,1.5441359529235743,1.5441359529235743,0.0
geometry.M1_WHITENED.11.9,1.2710799183720922,1.2710799183720922,0.0
geometry.M1_WHITENED.12.0,1.0770489440667923,1.0770489440667923,0.0
geometry.M1_WHITENED.12.1,1.6852197399996856,1.6852197399996856,0.0
geometry.M1_WHITENED.12.10,1.3762811666822625,1.3762811666822625,0.0
geometry.M1_WHITENED.12.11,1.4511547643982396,1.4511547643982396,0.0
geometry.M1_WHITENED.12.12,0.0,0.0,0.0
geometry.M1_WHITENED.12.13,2.0,2.0,0.0
geometry.M1_WHITENED.12.14,1.2739258522997485,1.2739258522997485,0.0
geometry.M1_WHITENED.12.15,1.541788871033372,1.541788871033372,0.0
geometry.M1_WHITENED.12.16,1.1455442575577177,1.1455442575577177,0.0
geometry.M1_WHITENED.12.17,1.6394292769060022,1.6394292769060022,0.0
geometry.M1_WHITENED.12.18,1.4431083067914023,1.4431083067914023,0.0
geometry.M1_WHITENED.12.19,1.3847160051323346,1.3847160051323346,0.0
geometry.M1_WHITENED.12.2,1.4235481193936035,1.4235481193936035,0.0
geometry.M1_WHITENED.12.20,0.9653322109613384,0.9653322109613384,0.0
geometry.M1_WHITENED.12.21,1.7516088954103008,1.7516088954103008,0.0
geometry.M1_WHITENED.12.22,1.4394722791302446,1.4394722791302446,0.0
geometry.M1_WHITENED.12.23,1.3884954294543355,1.3884954294543355,0.0
geometry.M1_WHITENED.12.3,1.4048169815925968,1.4048169815925968,0.0
