A27,A28,A30,A32,A35,careful_logit_alignment,checkpoint,condition,domain,item_id,logit_cosine,logit_l2,next_token_kl,symmetric_js,target_logprob_shift,top1_flip
0.9999620586903666,1.1182345008552736,1.3505446570151862,1.6520029115650996,2.434669686728603,,1,TF_RANDOM_R1,CRUXEval,sample_18,0.9767488488572713,427.02400245259884,4.24175201005227e-08,1.4270470802198619e-08,-4.5874543275203905e-08,0
1.0000063450601215,1.0764698032316267,1.2721922448295004,1.5970820433657797,2.3534696921552536,,3,TF_RANDOM_R1,CRUXEval,sample_18,0.9852399801052488,380.3968084795106,1.9301216132404549e-10,3.203826375580304e-11,1.7433166021874058e-10,0
1.0000872768414697,1.069983799286538,1.340109759110622,1.6480598652776866,2.231028327623391,,7,TF_RANDOM_R1,CRUXEval,sample_18,0.988971549413966,593.6418259800741,5.286020771974009e-08,1.7725857247447034e-08,-5.868868413472228e-08,0
0.9998589837241411,1.0506717453459573,1.2407659975058634,1.5372887388658785,2.5931339586702062,,15,TF_RANDOM_R1,CRUXEval,sample_18,0.9886578387101052,277.2875507573484,5.4134224530372145e-12,9.584960319467992e-13,6.0396132539608516e-12,0
0.9999891139197769,1.0608797535744883,1.162530460792471,1.3131833344237298,1.657591726677845,,PREFILL,TF_RANDOM_R2,CRUXEval,sample_18,0.9945307519689927,314.154359448328,4.3291598907071e-06,1.2123217880754728e-06,-1.2907698987874028e-05,0
0.9998879881775722,1.0891528581529448,1.307420804466241,1.4848117297750114,1.8923027810487896,,0,TF_RANDOM_R2,CRUXEval,sample_18,0.9892553599979765,347.4233847586641,9.410957710825796e-15,6.995621260408309e-16,0.0,0
1.000120959432551,1.1249226783158108,1.392973962061002,1.673223879573835,2.316079832924131,,1,TF_RANDOM_R2,CRUXEval,sample_18,0.9779353847344733,414.4826704903462,9.897972119084184e-10,2.2706962509099716e-10,-1.3490648598235566e-09,0
1.0000384682719863,1.096166400087052,1.304723780141953,1.5888128113174043,2.180573989314539,,3,TF_RANDOM_R2,CRUXEval,sample_18,0.9842209456471812,262.0088031559525,1.1726913109726266e-10,2.091781856428802e-11,1.454765197195229e-10,0
0.9999380442504291,1.0924964790694485,1.347795315518177,1.6502754312688106,2.6284793158102797,,7,TF_RANDOM_R2,CRUXEval,sample_18,0.988321822890695,468.34995310815356,5.900209367943411e-10,1.644885820801085e-10,-1.7933103890754865e-09,0
0.9998779301816243,1.0677852305288762,1.2315549004105852,1.4756550550143972,2.154790121779742,,15,TF_RANDOM_R2,CRUXEval,sample_18,0.9893685972063108,227.36790316046032,2.599129249666879e-12,4.797070627919841e-13,4.483524662646232e-12,0
1.0000421328131455,1.0561577193993599,1.1589757778989835,1.2952386221493353,1.6855663660742204,,PREFILL,TF_RANDOM_R3,CRUXEval,sample_18,0.9940416222128899,328.8579011852481,4.395615191276416e-06,1.2288541597481559e-06,-1.320544470928553e-05,0
1.0000122707011452,1.091198295871524,1.2508232137641366,1.4548546515804126,1.9155277072889396,,0,TF_RANDOM_R3,CRUXEval,sample_18,0.9868664273737795,397.62797957598417,1.4525389582471068e-14,5.32558426829366e-15,-3.552713678800501e-14,0
0.9999414748847059,1.1247902870203108,1.3653250769830008,1.6731147230286643,2.377450137625907,,1,TF_RANDOM_R3,CRUXEval,sample_18,0.9742049546753051,424.5630559368113,2.5291036805022135e-10,6.025771364341162e-11,3.526494651850953e-10,0
0.9999800695203198,1.1016646932362664,1.3366083290173856,1.6061159949820376,2.266001772820275,,3,TF_RANDOM_R3,CRUXEval,sample_18,0.9789256238749888,288.1784104628126,5.844394256596052e-11,1.7114705827122395e-11,-1.171116537079797e-10,0
1.0000203794730722,1.0974468843308662,1.4037029588858407,1.773555741819272,2.557413726766432,,7,TF_RANDOM_R3,CRUXEval,sample_18,0.9909519328084111,399.4543622952144,5.8584277077997806e-09,5.227225562294504e-10,1.5791314922353195e-09,0
1.0001027926646762,1.0749375572132718,1.2438272928151786,1.5138285023019245,2.094072573218087,,15,TF_RANDOM_R3,CRUXEval,sample_18,0.9843206459672695,311.0667551718155,6.043716224273655e-12,2.015249648001349e-12,-9.023892744153272e-12,0
0.0,0.0,0.0,0.0,0.0,,PREFILL,TF_BASELINE,CRUXEval,sample_104,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,,0,TF_BASELINE,CRUXEval,sample_104,1.0000000000000002,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,,1,TF_BASELINE,CRUXEval,sample_104,1.0000000000000002,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,,3,TF_BASELINE,CRUXEval,sample_104,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,,7,TF_BASELINE,CRUXEval,sample_104,0.9999999999999999,0.0,0.0,0.0,0.0,0
