scenario,seed_regime,discordance,gain,N,R,t_power,signflip_power,t_ci_coverage,mean_half_width,mean_estimate,degenerate_fraction,utility_trajectories_max,full_bank_trajectories,expected_generated_tokens_utility,expected_storage_bytes_utility,observed_rate_hours_utility,frozen_p50_hours_utility,frozen_p80_hours_utility,frozen_p95_hours_utility,realized_mean,realized_sd,nonzero_fraction
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.03,800,6,1.0,1.0,0.9469,0.0048270861142261975,0.030001166666666666,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.03,0.06962199524735142,0.1671425
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.03,1000,6,1.0,1.0,0.9478,0.004315873087938272,0.030002666666666664,0.0,12000,48000,238518.74999999997,79980006.25,5.889634356354339,6.1,6.90625,7.78125,0.03,0.06962199524735142,0.1671425
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.03,1200,6,1.0,1.0,0.9499,0.003937330206300516,0.02995745833333333,0.0,14400,57600,286222.5,95976007.5,7.067561227625207,7.32,8.2875,9.3375,0.03,0.06962199524735142,0.1671425
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.03,23,8,0.8649,0.8649,0.9127,0.025460905685332682,0.030089673913043475,0.0041,368,1472,7314.575,2452720.1916666664,0.18061545359486642,0.18706666666666666,0.21179166666666668,0.23862499999999998,0.03,0.06080129007677387,0.21535625000000003
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.03,100,8,1.0,1.0,0.9401,0.012004289642784178,0.0301035,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.03,0.06080129007677387,0.21535625000000003
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.03,250,8,1.0,1.0,0.9434,0.007546100579241963,0.0299299,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.03,0.06080129007677387,0.21535625000000003
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.03,400,8,1.0,1.0,0.9504,0.005961923866002517,0.02995665625,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.03,0.06080129007677387,0.21535625000000003
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.03,500,8,1.0,1.0,0.9485,0.005334038100157192,0.030004075,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.03,0.06080129007677387,0.21535625000000003
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.03,800,8,1.0,1.0,0.9489,0.004214674426938249,0.029971953125,0.0,12800,51200,254419.99999999997,85312006.66666667,6.282276646777961,6.506666666666667,7.366666666666666,8.3,0.03,0.06080129007677387,0.21535625000000003
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.03,1000,8,1.0,1.0,0.9462,0.00376833510107338,0.030012962499999997,0.0,16000,64000,318025.0,106640008.33333333,7.852845808472452,8.133333333333333,9.208333333333334,10.375,0.03,0.06080129007677387,0.21535625000000003
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.03,1200,8,1.0,1.0,0.9452,0.0034413965986044856,0.0300025625,0.0,19200,76800,381630.0,127968010.0,9.423414970166943,9.76,11.05,12.45,0.03,0.06080129007677387,0.21535625000000003
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,23,1,0.0616,0.0616,0.6151,0.06544588034677169,0.0404304347826087,0.3846,46,184,914.321875,306590.0239583333,0.022576931699358302,0.023383333333333332,0.026473958333333335,0.029828124999999997,0.04,0.19595917942265426,0.04
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,100,1,0.7775,0.7775,0.907,0.037727400028344925,0.040467,0.0167,200,800,3975.3124999999995,1333000.1041666667,0.09816057260590565,0.10166666666666667,0.11510416666666666,0.1296875,0.04,0.19595917942265426,0.04
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,250,1,0.9969,0.9969,0.9297,0.024160548062896664,0.0401428,0.0,500,2000,9938.28125,3332500.2604166665,0.24540143151476412,0.25416666666666665,0.2877604166666667,0.32421875,0.04,0.19595917942265426,0.04
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,400,1,1.0,1.0,0.9468,0.019145153255175153,0.040093,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.04,0.19595917942265426,0.04
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,500,1,1.0,1.0,0.9272,0.01710289112545809,0.039908799999999994,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.04,0.19595917942265426,0.04
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,800,1,1.0,1.0,0.9453,0.01353678413474935,0.03990925,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.04,0.19595917942265426,0.04
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,1000,1,1.0,1.0,0.9488,0.012114346373833646,0.0399179,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.04,0.19595917942265426,0.04
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,1200,1,1.0,1.0,0.9503,0.011071404478751516,0.03998433333333334,0.0,2400,9600,47703.75,15996001.25,1.177926871270868,1.22,1.38125,1.55625,0.04,0.19595917942265426,0.04
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,23,2,0.2475,0.2475,0.8467,0.05338593762708205,0.03981304347826087,0.1525,92,368,1828.64375,613180.0479166666,0.045153863398716604,0.046766666666666665,0.05294791666666667,0.059656249999999994,0.04,0.1388119231190174,0.0782625
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,100,2,0.9832,0.9832,0.9053,0.027118074333555325,0.039969500000000005,0.0,400,1600,7950.624999999999,2666000.2083333335,0.1963211452118113,0.20333333333333334,0.23020833333333332,0.259375,0.04,0.1388119231190174,0.0782625
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,250,2,1.0,1.0,0.9318,0.017177721477071455,0.0399626,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.04,0.1388119231190174,0.0782625
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,400,2,1.0,1.0,0.9523,0.01357627653180122,0.039865125,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.04,0.1388119231190174,0.0782625
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,500,2,1.0,1.0,0.9482,0.012157790707297954,0.039988499999999996,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.04,0.1388119231190174,0.0782625
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,800,2,1.0,1.0,0.9456,0.00961179881098997,0.0399735,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.04,0.1388119231190174,0.0782625
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,1000,2,1.0,1.0,0.9506,0.00861249406772809,0.040094899999999996,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.04,0.1388119231190174,0.0782625
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,1200,2,1.0,1.0,0.9484,0.007855026931684748,0.040038,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.04,0.1388119231190174,0.0782625
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,23,4,0.6545,0.6545,0.8838,0.04063754081333157,0.039931521739130435,0.0248,184,736,3657.2875,1226360.0958333332,0.09030772679743321,0.09353333333333333,0.10589583333333334,0.11931249999999999,0.04,0.09825985955617891,0.15042166666666665
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,100,4,1.0,1.0,0.9231,0.019329702432842065,0.039966999999999996,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.04,0.09825985955617891,0.15042166666666665
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,250,4,1.0,1.0,0.9511,0.012210547277614283,0.040142699999999996,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.04,0.09825985955617891,0.15042166666666665
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,400,4,1.0,1.0,0.9468,0.009629745321669929,0.039964,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.04,0.09825985955617891,0.15042166666666665
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,500,4,1.0,1.0,0.9484,0.008616979426178449,0.03995825,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.04,0.09825985955617891,0.15042166666666665
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,800,4,1.0,1.0,0.9488,0.0068114585225579095,0.039981749999999996,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.04,0.09825985955617891,0.15042166666666665
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,1000,4,1.0,1.0,0.9502,0.006095643547024999,0.040022375,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.04,0.09825985955617891,0.15042166666666665
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,1200,4,1.0,1.0,0.9458,0.005560744130288904,0.0400195,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.04,0.09825985955617891,0.15042166666666665
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,23,6,0.8694,0.8694,0.9123,0.033177998429693,0.03985434782608695,0.0041,276,1104,5485.93125,1839540.14375,0.1354615901961498,0.14029999999999998,0.15884375,0.17896874999999998,0.04,0.07902531240052141,0.21887833333333334
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,100,6,1.0,1.0,0.9394,0.015586999808864977,0.0399825,0.0,1200,4800,23851.875,7998000.625,0.588963435635434,0.61,0.690625,0.778125,0.04,0.07902531240052141,0.21887833333333334
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,250,6,1.0,1.0,0.9479,0.009829691576025704,0.040035666666666664,0.0,3000,12000,59629.68749999999,19995001.5625,1.4724085890885847,1.525,1.7265625,1.9453125,0.04,0.07902531240052141,0.21887833333333334
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,400,6,1.0,1.0,0.9491,0.007759114092441678,0.039987166666666664,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.04,0.07902531240052141,0.21887833333333334
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,500,6,1.0,1.0,0.9505,0.0069369762034218185,0.04001306666666666,0.0,6000,24000,119259.37499999999,39990003.125,2.9448171781771695,3.05,3.453125,3.890625,0.04,0.07902531240052141,0.21887833333333334
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,800,6,1.0,1.0,0.9507,0.00548074882877759,0.039990291666666664,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.04,0.07902531240052141,0.21887833333333334
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,1000,6,1.0,1.0,0.9485,0.004901644610653391,0.040005549999999994,0.0,12000,48000,238518.74999999997,79980006.25,5.889634356354339,6.1,6.90625,7.78125,0.04,0.07902531240052141,0.21887833333333334
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,1200,6,1.0,1.0,0.9467,0.004473271051034695,0.04001169444444444,0.0,14400,57600,286222.5,95976007.5,7.067561227625207,7.32,8.2875,9.3375,0.04,0.07902531240052141,0.21887833333333334
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,23,8,0.9544,0.9544,0.9322,0.029035204555702455,0.03999239130434783,0.0009,368,1472,7314.575,2452720.1916666664,0.18061545359486642,0.18706666666666666,0.21179166666666668,0.23862499999999998,0.04,0.06895990682998346,0.2792216666666667
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,100,8,1.0,1.0,0.943,0.013623762755954763,0.0401,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.04,0.06895990682998346,0.2792216666666667
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,250,8,1.0,1.0,0.9485,0.008571602360326525,0.0399971,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.04,0.06895990682998346,0.2792216666666667
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,400,8,1.0,1.0,0.95,0.0067702135878515155,0.040056406249999996,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.04,0.06895990682998346,0.2792216666666667
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,500,8,1.0,1.0,0.9522,0.0060497943439415305,0.0399821,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.04,0.06895990682998346,0.2792216666666667
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,800,8,1.0,1.0,0.9476,0.004783412677039719,0.040017046875,0.0,12800,51200,254419.99999999997,85312006.66666667,6.282276646777961,6.506666666666667,7.366666666666666,8.3,0.04,0.06895990682998346,0.2792216666666667
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,1000,8,1.0,1.0,0.9486,0.004276449902907029,0.0399886625,0.0,16000,64000,318025.0,106640008.33333333,7.852845808472452,8.133333333333333,9.208333333333334,10.375,0.04,0.06895990682998346,0.2792216666666667
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.04,1200,8,1.0,1.0,0.9477,0.003903619009676838,0.039990218749999994,0.0,19200,76800,381630.0,127968010.0,9.423414970166943,9.76,11.05,12.45,0.04,0.06895990682998346,0.2792216666666667
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,23,1,0.1047,0.1047,0.6995,0.07756747925986078,0.05060434782608695,0.3,46,184,914.321875,306590.0239583333,0.022576931699358302,0.023383333333333332,0.026473958333333335,0.029828124999999997,0.05,0.21794494717703367,0.05
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,100,1,0.8847,0.8847,0.8808,0.042245807851283505,0.050121000000000006,0.0047,200,800,3975.3124999999995,1333000.1041666667,0.09816057260590565,0.10166666666666667,0.11510416666666666,0.1296875,0.05,0.21794494717703367,0.05
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,250,1,0.9997,0.9997,0.9283,0.02691509933578411,0.05003159999999999,0.0,500,2000,9938.28125,3332500.2604166665,0.24540143151476412,0.25416666666666665,0.2877604166666667,0.32421875,0.05,0.21794494717703367,0.05
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,400,1,1.0,1.0,0.931,0.021333266840804298,0.0501335,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.05,0.21794494717703367,0.05
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,500,1,1.0,1.0,0.9348,0.019085575125646945,0.05011619999999999,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.05,0.21794494717703367,0.05
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,800,1,1.0,1.0,0.9463,0.015066700575540819,0.049874375000000006,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.05,0.21794494717703367,0.05
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,1000,1,1.0,1.0,0.9431,0.01347640910911814,0.049853299999999996,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.05,0.21794494717703367,0.05
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,1200,1,1.0,1.0,0.9519,0.01234374983233901,0.05018625,0.0,2400,9600,47703.75,15996001.25,1.177926871270868,1.22,1.38125,1.55625,0.05,0.21794494717703367,0.05
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,23,2,0.3877,0.3877,0.8996,0.060943447502205914,0.05003913043478261,0.0952,92,368,1828.64375,613180.0479166666,0.045153863398716604,0.046766666666666665,0.05294791666666667,0.059656249999999994,0.05,0.1528316066787234,0.09828500000000001
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,100,2,0.9974,0.9974,0.9323,0.029986321685411037,0.050066,0.0,400,1600,7950.624999999999,2666000.2083333335,0.1963211452118113,0.20333333333333334,0.23020833333333332,0.259375,0.05,0.1528316066787234,0.09828500000000001
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,250,2,1.0,1.0,0.9342,0.01895977626474753,0.0500308,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.05,0.1528316066787234,0.09828500000000001
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,400,2,1.0,1.0,0.9462,0.014960812635932472,0.049893375000000004,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.05,0.1528316066787234,0.09828500000000001
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,500,2,1.0,1.0,0.9479,0.013401826494336364,0.0500188,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.05,0.1528316066787234,0.09828500000000001
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,800,2,1.0,1.0,0.9494,0.010593598221954482,0.050007,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.05,0.1528316066787234,0.09828500000000001
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,1000,2,1.0,1.0,0.9491,0.009469081740722968,0.04994425,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.05,0.1528316066787234,0.09828500000000001
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,1200,2,1.0,1.0,0.9487,0.008641964502427728,0.049957,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.05,0.1528316066787234,0.09828500000000001
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,23,4,0.7897,0.7897,0.9425,0.0454899561038288,0.0500195652173913,0.0082,184,736,3657.2875,1226360.0958333332,0.09030772679743321,0.09353333333333333,0.10589583333333334,0.11931249999999999,0.05,0.10876580344942983,0.18575166666666668
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,100,4,1.0,1.0,0.9381,0.02146087700674927,0.050102749999999995,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.05,0.10876580344942983,0.18575166666666668
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,250,4,1.0,1.0,0.9417,0.01350765819510782,0.0500109,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.05,0.10876580344942983,0.18575166666666668
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,400,4,1.0,1.0,0.949,0.010666401535368445,0.0499435,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.05,0.10876580344942983,0.18575166666666668
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,500,4,1.0,1.0,0.9494,0.009550102574930237,0.050047799999999996,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.05,0.10876580344942983,0.18575166666666668
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,800,4,1.0,1.0,0.9465,0.007537224825317955,0.049965375000000006,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.05,0.10876580344942983,0.18575166666666668
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,1000,4,1.0,1.0,0.9497,0.006741766171157869,0.049932525,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.05,0.10876580344942983,0.18575166666666668
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,1200,4,1.0,1.0,0.9489,0.006155045106198858,0.049987333333333335,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.05,0.10876580344942983,0.18575166666666668
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,23,6,0.9465,0.9465,0.9148,0.0372379175396894,0.04992101449275362,0.0007,276,1104,5485.93125,1839540.14375,0.1354615901961498,0.14029999999999998,0.15884375,0.17896874999999998,0.05,0.08808455533684037,0.26677333333333336
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,100,6,1.0,1.0,0.946,0.017392035773316893,0.049928499999999994,0.0,1200,4800,23851.875,7998000.625,0.588963435635434,0.61,0.690625,0.778125,0.05,0.08808455533684037,0.26677333333333336
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,250,6,1.0,1.0,0.9483,0.010941770249185582,0.049943266666666666,0.0,3000,12000,59629.68749999999,19995001.5625,1.4724085890885847,1.525,1.7265625,1.9453125,0.05,0.08808455533684037,0.26677333333333336
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,400,6,1.0,1.0,0.9501,0.008647076861755714,0.04997204166666666,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.05,0.08808455533684037,0.26677333333333336
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,500,6,1.0,1.0,0.95,0.0077277505610366575,0.049980399999999994,0.0,6000,24000,119259.37499999999,39990003.125,2.9448171781771695,3.05,3.453125,3.890625,0.05,0.08808455533684037,0.26677333333333336
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,800,6,1.0,1.0,0.9512,0.006112246279007551,0.05004002083333334,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.05,0.08808455533684037,0.26677333333333336
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,1000,6,1.0,1.0,0.9526,0.005461619853984941,0.04997624999999999,0.0,12000,48000,238518.74999999997,79980006.25,5.889634356354339,6.1,6.90625,7.78125,0.05,0.08808455533684037,0.26677333333333336
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,1200,6,1.0,1.0,0.9477,0.004988663247567658,0.050025291666666666,0.0,14400,57600,286222.5,95976007.5,7.067561227625207,7.32,8.2875,9.3375,0.05,0.08808455533684037,0.26677333333333336
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,23,8,0.9875,0.9875,0.912,0.032815115541785476,0.05015326086956521,0.0,368,1472,7314.575,2452720.1916666664,0.18061545359486642,0.18706666666666666,0.21179166666666668,0.23862499999999998,0.05,0.07743747477804272,0.33568000000000003
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,100,8,1.0,1.0,0.9465,0.0152896419778733,0.05006225,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.05,0.07743747477804272,0.33568000000000003
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,250,8,1.0,1.0,0.9471,0.009625451568564744,0.04996009999999999,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.05,0.07743747477804272,0.33568000000000003
REGULAR,PAIRED_COMMON_UNIFORM,0.2,0.05,400,8,1.0,1.0,0.951,0.007602773699188805,0.05000753125000001,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.05,0.07743747477804272,0.33568000000000003
