left,right,pair_class,behavioral_D,M0_FLAT,M1_WHITENED,M2_FINITE_SECANT
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.008333333333333333,1.4222011128504577,1.4235481193936035,0.05583618259304677
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,0.025,1.7076802835639813,1.6666299804544398,0.14527365346435303
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.025,1.04107062638749,1.1055969013390157,0.0687324409537429
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_EXECUTION_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,-0.008333333333333333,1.3993772639773077,1.4025203811008755,0.057657418816811946
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_EXECUTION_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.03333333333333333,1.428895823026782,1.425810850217046,0.06808910713392664
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_PROMPT_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,0.008333333333333333,1.6953422267500988,1.6807787398958147,0.06590109499129387
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_PROMPT_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.0,1.0610441716526302,1.0839662483279806,0.047233805835159896
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_EXECUTION_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,0.0,1.3975650877232586,1.3846989653165234,0.059337827828616484
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_EXECUTION_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.0,1.4306683143122587,1.4431246569341645,0.05321745702074844
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_PROMPT_BOUNDARY_MINUS,MEANINGFUL_MEANINGFUL,0.008333333333333333,1.7140110874232874,1.680876900863849,0.061867366810321414
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_PROMPT_BOUNDARY_PLUS,MEANINGFUL_MEANINGFUL,0.016666666666666666,1.0306143760835278,1.0838140265480707,0.0491840637611671
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,NULL_V2_R0,MEANINGFUL_NULL,0.008333333333333333,1.4142135623730951,1.4118130230469734,14.548269074704095
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,NULL_V2_R1,MEANINGFUL_NULL,0.0,1.4142135623730951,1.4124697458454465,13.305013556709302
