fixture_id,comparison,alpha,output_index,top1_agreement,vocabulary_js,target_logp_abs_difference,logit_cosine,max_abs_logit_difference
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,28,1,4.26753718398585e-12,1.1786246645328902e-08,0.9999999999995879,2.956390380859375e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,29,1,5.19498759466813e-12,3.1229330108573095e-06,0.9999999999995742,3.4809112548828125e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,30,1,5.775950175171941e-12,2.878471788037018e-06,0.9999999999995874,3.337860107421875e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,31,1,6.789844927402252e-12,4.769185572683909e-06,0.9999999999995385,2.86102294921875e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,32,1,6.9878935863831e-12,2.5120432844971674e-06,0.9999999999995798,2.765655517578125e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,33,1,4.6755826177604786e-12,1.883757835940969e-06,0.9999999999995599,3.24249267578125e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,34,1,1.0892746837920748e-11,4.5534279280445844e-07,0.9999999999993098,3.528594970703125e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,35,1,4.969321393296928e-12,1.6573649759266118e-06,0.9999999999995564,3.147125244140625e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,36,1,2.2306383472749576e-11,5.087902533063016e-06,0.9999999999994131,3.24249267578125e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,37,1,7.1937833284562275e-12,4.685508068646982e-06,0.9999999999995247,3.814697265625e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,38,1,7.53917795220337e-12,4.771870578679227e-06,0.9999999999996003,3.528594970703125e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,39,1,6.282920973306703e-12,4.885775325647046e-06,0.9999999999995729,2.956390380859375e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,40,1,5.089911364594317e-12,1.5279638940768336e-06,0.9999999999996053,2.6702880859375e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,41,1,3.734030733603644e-12,3.5369259308026813e-06,0.9999999999995809,2.47955322265625e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,42,1,7.721708580286358e-12,4.927631257700682e-06,0.99999999999933,2.4318695068359375e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,43,1,5.322557739871218e-12,1.6017020438852114e-06,0.999999999999541,2.47955322265625e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,44,1,6.153574624596411e-12,2.108012374435475e-06,0.9999999999994451,2.765655517578125e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,45,1,8.693196515357828e-12,8.077088400781918e-06,0.9999999999995148,3.62396240234375e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,46,1,8.038893225887677e-12,5.176976678455958e-06,0.9999999999995718,3.24249267578125e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,47,1,6.507149825179237e-12,3.1191018443621488e-06,0.9999999999995933,3.24249267578125e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,48,1,6.596646207535012e-12,8.492002407933796e-07,0.9999999999992468,2.765655517578125e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,49,1,3.721625791497245e-12,2.668211413592303e-06,0.9999999999995787,2.6702880859375e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,50,1,4.767534649116245e-12,4.411363187628581e-06,0.9999999999995923,2.6226043701171875e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,51,1,3.276017257467858e-12,2.497755538399815e-06,0.9999999999995165,2.6702880859375e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,52,1,3.9440528217686035e-12,5.046937756603143e-06,0.9999999999995974,2.6702880859375e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,53,1,4.22332176356242e-12,6.04364503331567e-06,0.9999999999996114,3.24249267578125e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,54,1,4.491990170337401e-12,4.471134454675507e-06,0.9999999999995804,3.814697265625e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,55,1,5.4278139653032815e-12,2.139551774860138e-06,0.9999999999995389,3.719329833984375e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,56,1,8.022874841776298e-12,1.2786241860851533e-06,0.9999999999995519,3.147125244140625e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,57,1,7.850912235393825e-12,3.123726692422224e-06,0.9999999999994735,3.337860107421875e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,58,1,6.763331645376216e-12,3.7832334065512896e-06,0.999999999999598,4.291534423828125e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,59,1,5.411925601652795e-12,2.666866112832622e-06,0.9999999999995882,3.528594970703125e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,60,1,3.1411238484909665e-12,3.886072786229988e-06,0.9999999999989171,2.384185791015625e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,61,1,4.1377634536274304e-12,1.1244621056505366e-06,0.9999999999995773,2.6702880859375e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,62,1,1.1599699176148943e-11,2.300411807709679e-06,0.9999999999994169,3.337860107421875e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,63,1,9.212285190949223e-12,5.1372308789154886e-06,0.9999999999995651,3.719329833984375e-05
G12_1_FIXTURE_04,E3_vs_E4,97.8516893058,64,1,6.663674857052839e-12,9.383136173823914e-06,0.999999999999457,2.86102294921875e-05
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,0,1,6.673715725774302e-05,0.030451327017186003,0.999992955220585,0.11859893798828125
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,1,1,5.593671580222211e-05,0.002906907000440384,0.9999934800331512,0.1005246639251709
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,2,1,8.157038116363651e-05,0.0062982070484558506,0.9999853096448147,0.12166786193847656
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,3,1,6.62718478460043e-05,0.009266087630953379,0.9999872473203024,0.11570262908935547
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,4,1,0.00013636876984195233,0.03697090200528663,0.9999850166886046,0.11931371688842773
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,5,1,0.00012201947371875576,0.025616699522675646,0.9999856560256795,0.1627035140991211
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,6,1,5.93041985477828e-05,0.012386952375177174,0.9999909825079307,0.11565589904785156
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,7,1,0.00023926857505305352,0.04383735425788693,0.9999799701490452,0.1336522102355957
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,8,1,4.1637420630095e-05,0.024331988424714623,0.9999949878311518,0.09325790405273438
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,9,1,4.093273395161344e-05,0.008918272545599848,0.9999824316303566,0.10213375091552734
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,10,1,6.050149327976916e-05,0.03311975918472676,0.9999760050789375,0.13240861892700195
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,11,1,5.0180844861424186e-05,0.006886731759127684,0.9999833696008859,0.11054849624633789
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,12,1,5.755842179846304e-05,0.003474299811689008,0.9999882803107003,0.10474205017089844
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,13,1,5.571799101558258e-05,0.002916668042088233,0.9999902774123661,0.09925365447998047
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,14,1,6.456695821870767e-05,0.028208985138697074,0.9999907062417976,0.10769939422607422
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,15,1,6.585200245577552e-05,0.001666630321146556,0.9999898187511215,0.09664440155029297
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,16,0,6.146037693254558e-05,0.02295549469990732,0.9999908939449099,0.10400581359863281
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,17,1,0.00019730794912441966,0.010317076493914001,0.999965921544503,0.13412189483642578
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,18,1,5.0582224774625234e-05,0.005440712709370743,0.9999860373060423,0.09419441223144531
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,19,1,6.20664231745262e-05,0.0034890145042059117,0.9999735303027416,0.11007976531982422
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,20,1,8.290336208900808e-05,0.01486552671853758,0.9999627702242302,0.15406513214111328
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,21,0,5.714545602552299e-05,0.00368955809704552,0.9999884249273199,0.08897781372070312
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,22,1,6.53416268432506e-05,0.02554692455806773,0.9999886014193412,0.1211080551147461
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,23,1,4.9256230256287186e-05,0.012542614156371812,0.9999879902185003,0.09554094076156616
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,24,1,4.2568177496957524e-05,0.007420551567490108,0.999993199498849,0.0816270112991333
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,25,1,6.310334500539964e-05,0.012713199244711149,0.999987198531889,0.08972454071044922
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,26,1,4.849330045450826e-05,0.010109958215361203,0.9999929321048632,0.10918903350830078
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,27,1,4.4470751422669855e-05,0.012639254525346644,0.9999935446100378,0.07384920120239258
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,28,1,4.5897783915108944e-05,0.010764568902080995,0.9999907468954123,0.09367752075195312
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,29,1,3.6656038890506195e-05,0.017434969079083373,0.9999928847412087,0.08031320571899414
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,30,1,6.87867936067723e-05,0.009476498468762529,0.999979094388032,0.14722609519958496
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,31,1,3.8205405717505576e-05,0.003473578250794418,0.9999936327250183,0.0832509994506836
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,32,1,4.1307028805537575e-05,0.020048795708230926,0.9999912421998157,0.12409496307373047
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,33,1,5.955151288613428e-05,0.0036156661584296756,0.9999843746849476,0.11526966094970703
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,34,1,7.519156017805992e-05,0.019942082280577367,0.9999656015131313,0.10311031341552734
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,35,1,4.900210762024185e-05,0.0035531171332152667,0.9999920382534756,0.07333707809448242
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,36,1,0.00032001524905771644,0.046490289523664075,0.9999849987257221,0.10083198547363281
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,37,1,4.048604751233078e-05,0.007498246131005359,0.9999898657441325,0.09950828552246094
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,38,1,5.176459808936502e-05,0.017660160154644444,0.9999898561280318,0.12627840042114258
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,39,1,5.315269153731791e-05,0.012016778318528765,0.9999933051108383,0.09001970291137695
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,40,1,3.94300422075705e-05,0.008689869030131803,0.9999904089095178,0.12299537658691406
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,41,1,4.53486822174782e-05,0.020458311767438175,0.9999901664703934,0.08867835998535156
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,42,1,8.10922742211941e-05,0.03531586063991021,0.9999822854692413,0.08620452880859375
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,43,1,4.250400359582073e-05,0.006278836231540907,0.9999888238894639,0.08629417419433594
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,44,1,4.545292458533074e-05,0.009795778487534434,0.9999881464663133,0.08663654327392578
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,45,1,4.919111567987456e-05,0.0025721004962715455,0.9999867202854854,0.12024116516113281
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,46,1,6.995461642199385e-05,0.013907693042265024,0.9999929102193472,0.08345794677734375
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,47,1,4.383330420498675e-05,0.0034919244470561495,0.9999885284412662,0.10995721817016602
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,48,1,0.0001268149212069388,0.024159914471987065,0.9999298572571742,0.12018442153930664
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,49,1,3.8850188928299216e-05,0.01775533497857751,0.9999921851160928,0.0952291488647461
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,50,1,2.9028269956603465e-05,0.017700663321805976,0.9999933925270099,0.07881402969360352
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,51,1,4.032506461505288e-05,0.019475002257903995,0.9999667737872072,0.09770727157592773
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,52,1,4.895599115851599e-05,0.013920144338266383,0.9999858549819464,0.13124120235443115
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,53,1,5.374894185729653e-05,0.007820150675845738,0.9999936773555239,0.09699440002441406
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,54,1,2.7455708719654158e-05,0.006555516013325047,0.9999948837807303,0.058374881744384766
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,55,1,2.9130628601826645e-05,0.016855351836209564,0.9999951109013676,0.08120155334472656
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,56,1,3.3848634226475596e-05,0.004450581852356805,0.9999936056102292,0.08499717712402344
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,57,1,7.074280158861942e-05,0.004253501876119614,0.9999842078823586,0.08695650100708008
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,58,1,9.679262860868299e-05,0.006951149301478665,0.9999916965775071,0.10761165618896484
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,59,1,4.59184512363837e-05,0.0007707025682019975,0.9999925116408376,0.07796669006347656
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,60,1,0.00013831142161562903,0.03415629451857427,0.9999541771763151,0.19927406311035156
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,61,1,4.474671079946343e-05,0.013349982473830124,0.999992094630679,0.07807064056396484
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,62,0,0.000157316068660094,0.03615907674628893,0.9999792714473436,0.12684202194213867
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,63,1,6.182350876367967e-05,0.01594813063546674,0.9999884948546238,0.10480833053588867
G12_1_FIXTURE_04,E0_vs_E3,97.8516893058,64,1,5.287075049054108e-05,0.014665722721204588,0.9999828135050873,0.08493757247924805
G12_1_FIXTURE_05,E3_vs_E4,NO_HOOK,0,1,4.158683613327603e-13,2.806913208530659e-06,0.9999999999999276,9.298324584960938e-06
G12_1_FIXTURE_05,E3_vs_E4,NO_HOOK,1,1,3.3762820062699303e-13,1.2256510597552506e-06,0.9999999999999302,7.62939453125e-06
G12_1_FIXTURE_05,E3_vs_E4,0,0,1,4.158683613327603e-13,2.806913208530659e-06,0.9999999999999276,9.298324584960938e-06
G12_1_FIXTURE_05,E3_vs_E4,0,1,1,3.3762820062699303e-13,1.2256510597552506e-06,0.9999999999999302,7.62939453125e-06
G12_1_FIXTURE_05,E0_vs_E3,0,0,1,5.2451952202051125e-05,0.016872419904586877,0.9999921127568521,0.08751392364501953
G12_1_FIXTURE_05,E0_vs_E3,0,1,1,5.7417253304519595e-05,0.0017469130447285153,0.9999887654379295,0.10018539428710938
G12_1_FIXTURE_05,E3_NOHOOK_vs_ALPHA0,0,0,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_05,E3_NOHOOK_vs_ALPHA0,0,1,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_05,E4_NOHOOK_vs_ALPHA0,0,0,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_05,E4_NOHOOK_vs_ALPHA0,0,1,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_05,E3_vs_E4,0.01,0,1,4.865535570147749e-13,1.9522205523259117e-06,0.9999999999999295,1.1444091796875e-05
G12_1_FIXTURE_05,E3_vs_E4,0.01,1,1,3.376712388276467e-13,2.241340251174506e-06,0.9999999999999193,8.821487426757812e-06
G12_1_FIXTURE_05,E3_vs_E4,0.1,0,1,4.154635986880548e-13,3.806577721476856e-06,0.9999999999999245,9.298324584960938e-06
G12_1_FIXTURE_05,E3_vs_E4,0.1,1,1,3.243329640862402e-13,1.7930530447074489e-06,0.9999999999999237,1.1444091796875e-05
G12_1_FIXTURE_05,E3_vs_E4,97.8516893058,0,1,4.1637104147916805e-13,8.430013664906255e-07,0.9999999999999238,8.344650268554688e-06
G12_1_FIXTURE_05,E3_vs_E4,97.8516893058,1,1,4.263978150407287e-13,2.2313528607043054e-06,0.9999999999998814,9.059906005859375e-06
G12_1_FIXTURE_05,E0_vs_E3,97.8516893058,0,1,4.5549980447989323e-05,0.0007164573714319999,0.9999922583296561,0.09399902820587158
G12_1_FIXTURE_05,E0_vs_E3,97.8516893058,1,1,4.3685090040511735e-05,0.026457717170384143,0.9999922946006073,0.108367919921875
G12_1_FIXTURE_06,E3_vs_E4,NO_HOOK,0,1,5.525528436855933e-13,2.9357993955869688e-06,0.9999999999999182,1.7642974853515625e-05
G12_1_FIXTURE_06,E3_vs_E4,NO_HOOK,1,1,7.254854834762161e-13,1.1392429044576602e-06,0.9999999999998922,1.7642974853515625e-05
G12_1_FIXTURE_06,E3_vs_E4,NO_HOOK,2,1,6.821742075662591e-13,3.1620910796448243e-06,0.9999999999998698,2.4318695068359375e-05
G12_1_FIXTURE_06,E3_vs_E4,NO_HOOK,3,1,5.275516930454038e-13,3.367146083732564e-06,0.9999999999998908,1.3113021850585938e-05
G12_1_FIXTURE_06,E3_vs_E4,NO_HOOK,4,1,5.693697319653728e-13,1.6735579144722124e-06,0.9999999999998868,1.33514404296875e-05
G12_1_FIXTURE_06,E3_vs_E4,NO_HOOK,5,1,7.435459127231983e-13,9.268841960619056e-07,0.9999999999998654,1.2159347534179688e-05
G12_1_FIXTURE_06,E3_vs_E4,NO_HOOK,6,1,5.810318007666614e-13,7.26913041759758e-07,0.9999999999998888,1.1444091796875e-05
G12_1_FIXTURE_06,E3_vs_E4,NO_HOOK,7,1,5.748000273081364e-13,8.139814546836988e-07,0.9999999999998933,1.2874603271484375e-05
G12_1_FIXTURE_06,E3_vs_E4,NO_HOOK,8,1,3.9838338899364837e-13,9.816035948517765e-07,0.9999999999998767,1.049041748046875e-05
G12_1_FIXTURE_06,E3_vs_E4,0,0,1,5.525528436855933e-13,2.9357993955869688e-06,0.9999999999999182,1.7642974853515625e-05
G12_1_FIXTURE_06,E3_vs_E4,0,1,1,7.254854834762161e-13,1.1392429044576602e-06,0.9999999999998922,1.7642974853515625e-05
G12_1_FIXTURE_06,E3_vs_E4,0,2,1,6.821742075662591e-13,3.1620910796448243e-06,0.9999999999998698,2.4318695068359375e-05
G12_1_FIXTURE_06,E3_vs_E4,0,3,1,5.275516930454038e-13,3.367146083732564e-06,0.9999999999998908,1.3113021850585938e-05
G12_1_FIXTURE_06,E3_vs_E4,0,4,1,5.693697319653728e-13,1.6735579144722124e-06,0.9999999999998868,1.33514404296875e-05
G12_1_FIXTURE_06,E3_vs_E4,0,5,1,7.435459127231983e-13,9.268841960619056e-07,0.9999999999998654,1.2159347534179688e-05
G12_1_FIXTURE_06,E3_vs_E4,0,6,1,5.810318007666614e-13,7.26913041759758e-07,0.9999999999998888,1.1444091796875e-05
G12_1_FIXTURE_06,E3_vs_E4,0,7,1,5.748000273081364e-13,8.139814546836988e-07,0.9999999999998933,1.2874603271484375e-05
G12_1_FIXTURE_06,E3_vs_E4,0,8,1,3.9838338899364837e-13,9.816035948517765e-07,0.9999999999998767,1.049041748046875e-05
G12_1_FIXTURE_06,E0_vs_E3,0,0,1,6.281115335401836e-05,0.008259574827249594,0.9999876498913213,0.09015035629272461
G12_1_FIXTURE_06,E0_vs_E3,0,1,1,5.663838650319544e-05,0.026540280070328492,0.9999902879889642,0.08480644226074219
G12_1_FIXTURE_06,E0_vs_E3,0,2,1,8.170043889804256e-05,0.056538574027387156,0.9999872649870561,0.11355066299438477
G12_1_FIXTURE_06,E0_vs_E3,0,3,1,4.148799436860589e-05,0.0011992933345386092,0.9999810956077764,0.10791206359863281
G12_1_FIXTURE_06,E0_vs_E3,0,4,1,5.384333577634464e-05,0.018121244361529065,0.999993018624805,0.10017013549804688
G12_1_FIXTURE_06,E0_vs_E3,0,5,1,5.8280459594257364e-05,0.0038528101598185316,0.999986285875317,0.09528446197509766
G12_1_FIXTURE_06,E0_vs_E3,0,6,1,4.17772970935241e-05,0.011047506247713557,0.9999916198390552,0.09125995635986328
G12_1_FIXTURE_06,E0_vs_E3,0,7,1,4.0004528420603015e-05,0.0028443515985330237,0.9999928647341298,0.08427047729492188
G12_1_FIXTURE_06,E0_vs_E3,0,8,1,6.675678642083422e-05,0.018353684939862447,0.9999762171836039,0.11187505722045898
G12_1_FIXTURE_06,E3_NOHOOK_vs_ALPHA0,0,0,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_06,E3_NOHOOK_vs_ALPHA0,0,1,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_06,E3_NOHOOK_vs_ALPHA0,0,2,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_06,E3_NOHOOK_vs_ALPHA0,0,3,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_06,E3_NOHOOK_vs_ALPHA0,0,4,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_06,E3_NOHOOK_vs_ALPHA0,0,5,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_06,E3_NOHOOK_vs_ALPHA0,0,6,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_06,E3_NOHOOK_vs_ALPHA0,0,7,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_06,E3_NOHOOK_vs_ALPHA0,0,8,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_06,E4_NOHOOK_vs_ALPHA0,0,0,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_06,E4_NOHOOK_vs_ALPHA0,0,1,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_06,E4_NOHOOK_vs_ALPHA0,0,2,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_06,E4_NOHOOK_vs_ALPHA0,0,3,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_06,E4_NOHOOK_vs_ALPHA0,0,4,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_06,E4_NOHOOK_vs_ALPHA0,0,5,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_06,E4_NOHOOK_vs_ALPHA0,0,6,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_06,E4_NOHOOK_vs_ALPHA0,0,7,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_06,E4_NOHOOK_vs_ALPHA0,0,8,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_06,E3_vs_E4,0.01,0,1,4.854739450978783e-13,1.2189194578127172e-06,0.9999999999999186,1.6689300537109375e-05
G12_1_FIXTURE_06,E3_vs_E4,0.01,1,1,7.178666360659291e-13,2.212077472307783e-07,0.9999999999998951,1.5497207641601562e-05
G12_1_FIXTURE_06,E3_vs_E4,0.01,2,1,5.969835387716841e-13,1.4507546595154963e-06,0.9999999999998835,1.7642974853515625e-05
G12_1_FIXTURE_06,E3_vs_E4,0.01,3,1,5.173029087395565e-13,2.0556460853526914e-06,0.9999999999998931,1.430511474609375e-05
G12_1_FIXTURE_06,E3_vs_E4,0.01,4,1,5.575954668487278e-13,6.064385935644623e-07,0.9999999999998874,1.1444091796875e-05
G12_1_FIXTURE_06,E3_vs_E4,0.01,5,1,7.413869456065624e-13,1.8572025908270007e-06,0.9999999999998497,1.621246337890625e-05
G12_1_FIXTURE_06,E3_vs_E4,0.01,6,1,6.137099306527392e-13,4.5302396323165794e-07,0.9999999999998785,1.811981201171875e-05
G12_1_FIXTURE_06,E3_vs_E4,0.01,7,1,5.373580497495554e-13,1.7178865583389324e-06,0.9999999999998953,1.52587890625e-05
G12_1_FIXTURE_06,E3_vs_E4,0.01,8,1,5.647600536496458e-13,5.676850385327725e-07,0.9999999999998392,1.049041748046875e-05
G12_1_FIXTURE_06,E3_vs_E4,0.1,0,1,5.781401815330558e-13,2.9550400064692894e-06,0.9999999999999177,1.2874603271484375e-05
G12_1_FIXTURE_06,E3_vs_E4,0.1,1,1,6.352109060598042e-13,9.224350119296787e-07,0.9999999999998898,1.239776611328125e-05
G12_1_FIXTURE_06,E3_vs_E4,0.1,2,1,6.907357338982051e-13,2.8118403676558046e-06,0.9999999999999035,1.430511474609375e-05
G12_1_FIXTURE_06,E3_vs_E4,0.1,3,1,5.722289324381543e-13,5.588975149350972e-07,0.9999999999999016,1.2516975402832031e-05
G12_1_FIXTURE_06,E3_vs_E4,0.1,4,1,5.893067581161445e-13,9.690427607011998e-07,0.9999999999998953,1.33514404296875e-05
G12_1_FIXTURE_06,E3_vs_E4,0.1,5,1,8.891059340916678e-13,6.843390121247239e-07,0.9999999999998768,1.2159347534179688e-05
G12_1_FIXTURE_06,E3_vs_E4,0.1,6,1,5.537618524612235e-13,2.2564016433079814e-08,0.9999999999998964,1.239776611328125e-05
G12_1_FIXTURE_06,E3_vs_E4,0.1,7,1,6.134413539024275e-13,2.6091394893512643e-06,0.9999999999998995,2.193450927734375e-05
G12_1_FIXTURE_06,E3_vs_E4,0.1,8,1,6.248273876033107e-13,4.757722518178298e-07,0.9999999999998752,1.3113021850585938e-05
G12_1_FIXTURE_06,E3_vs_E4,97.8516893058,0,1,5.72131450039865e-13,2.146999378282999e-06,0.9999999999999178,1.33514404296875e-05
G12_1_FIXTURE_06,E3_vs_E4,97.8516893058,1,1,1.2106309497257175e-12,3.4177094807574804e-06,0.9999999999998802,1.33514404296875e-05
G12_1_FIXTURE_06,E3_vs_E4,97.8516893058,2,1,8.326506757454558e-13,9.807173526610313e-07,0.9999999999999039,1.3828277587890625e-05
G12_1_FIXTURE_06,E3_vs_E4,97.8516893058,3,1,5.189564693555728e-13,2.0876971120742382e-06,0.9999999999998916,1.52587890625e-05
G12_1_FIXTURE_06,E3_vs_E4,97.8516893058,4,1,7.267749433526681e-13,1.221752764735129e-06,0.9999999999998677,1.7642974853515625e-05
G12_1_FIXTURE_06,E3_vs_E4,97.8516893058,5,1,7.597680030366068e-13,1.308135406219435e-06,0.9999999999998687,1.33514404296875e-05
G12_1_FIXTURE_06,E3_vs_E4,97.8516893058,6,1,7.720083164263209e-13,2.0083467511256003e-07,0.9999999999998863,1.9073486328125e-05
G12_1_FIXTURE_06,E3_vs_E4,97.8516893058,7,1,5.404282036297854e-13,1.1917341247169588e-06,0.9999999999998943,1.1682510375976562e-05
G12_1_FIXTURE_06,E3_vs_E4,97.8516893058,8,1,6.000737704843221e-13,1.5472101946301109e-06,0.9999999999998536,9.5367431640625e-06
G12_1_FIXTURE_06,E0_vs_E3,97.8516893058,0,1,3.986333579284109e-05,0.00018329969154251557,0.9999937925066947,0.08310317993164062
