route,S,N,R,K_reference,K_fresh,controller_split_role,subspace_sd,generic_random_mean,scenario,learned_advantage,measurement_sd,rejection_rate,wilson_low,wilson_high,mean_contrast,contrast_bias,contrast_sd,random_mean_interval_width_approx,leave_one_subspace_rejection_stability,minimum_attainable_p,minimum_attainable_p_after_one_deletion
ROUTE_1,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.1493987951758648,0.4046,0.3978167322792123,0.4114199082002925,0.3455148862324604,-0.01707206994027821,0.22538275041886674,0.1096013729410567,0.3464,0.0125,0.012658227848101266
ROUTE_1,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,NULL,0.0,0.1493987951758648,0.0423,0.03959733178903444,0.04517845801672373,0.0010242245703950348,0.0010242245703950348,0.2437621232938097,0.10661170784229611,0.0254,0.0125,0.012658227848101266
ROUTE_1,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,MODEST_0_05,0.05,0.1493987951758648,0.06145,0.058205169442093266,0.0648632653827161,0.048607507497263815,-0.0013924925027361881,0.2391478523217055,0.10672413508720958,0.03715,0.0125,0.012658227848101266
ROUTE_1,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,MODEST_0_10,0.1,0.1493987951758648,0.08605,0.08224245445818024,0.09001653219266878,0.09591758876498037,-0.004082411235019637,0.23383482537246433,0.10660829336127531,0.05235,0.0125,0.012658227848101266
ROUTE_1,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.1493987951758648,0.1354,0.13072808039721096,0.14021195229490047,0.16526379939298858,-0.016029678693380733,0.22046265565946307,0.10658673262757666,0.0837,0.0125,0.012658227848101266
ROUTE_1,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.1493987951758648,0.30725,0.30089360016927746,0.31368042973035093,0.30139041956634993,-0.061196536606388685,0.1776030904914042,0.10661987640388819,0.1939,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.15,NULL,0.0,0.1493987951758648,0.0467,0.043861840208422015,0.049712259680042434,-0.001381205031773524,-0.001381205031773524,0.13768670696150395,0.07923665246644396,0.03445,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.15,MODEST_0_05,0.05,0.1493987951758648,0.09725,0.09322060472634323,0.10143408031684904,0.04902857445621903,-0.0009714255437809696,0.1385117502373152,0.07932543215959215,0.07555,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.15,MODEST_0_10,0.1,0.1493987951758648,0.1712,0.16604278798213376,0.1764834949283606,0.10067185725176628,0.0006718572517662724,0.13750479704364071,0.07904571892303293,0.1377,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.15,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.1493987951758648,0.35915,0.3525287405533386,0.36582535600366617,0.1811177987930461,-0.00017567929332321097,0.13838593905584193,0.0795687313226803,0.3049,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.15,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.1493987951758648,0.819,0.8136029195071522,0.8242745614890529,0.36248865598082836,-9.830019191026107e-05,0.13857621343664575,0.0791487525175367,0.7778,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.35,NULL,0.0,0.1493987951758648,0.0469,0.0440558585881776,0.04991816448586441,-0.0006245589983128521,-0.0006245589983128521,0.13789391444915022,0.07923845684209374,0.03475,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.35,MODEST_0_05,0.05,0.1493987951758648,0.0938,0.08983703373548271,0.09791897635649668,0.04788803193422491,-0.0021119680657750925,0.13808481323692473,0.07932215254989064,0.0721,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.35,MODEST_0_10,0.1,0.1493987951758648,0.17605,0.17083395955745131,0.18139046060329886,0.10098201359473293,0.0009820135947329195,0.1374185503364448,0.07918742130717234,0.1393,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.35,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.1493987951758648,0.36225,0.35561568592240345,0.36893722001105345,0.18166521704068173,0.0003717389543124172,0.13811353309180846,0.0790333036227131,0.3107,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.35,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.1493987951758648,0.821,0.8156256145068589,0.8262510983451218,0.3581676477690738,-0.0044193084036648345,0.13284467382274207,0.07935960401480283,0.77615,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,NULL,0.0,0.1493987951758648,0.0501,0.04716208578848323,0.053210708254799705,-0.00012127523799201789,-0.00012127523799201789,0.13826394368315603,0.0788611254998924,0.03645,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,MODEST_0_05,0.05,0.1493987951758648,0.098,0.09395637590397996,0.10219802108512818,0.05106555551506358,0.0010655555150635779,0.1367463111965729,0.07865359134435333,0.076,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,MODEST_0_10,0.1,0.1493987951758648,0.173,0.16782077958527486,0.17830481199541748,0.09882831708697992,-0.0011716829130200834,0.13648819333456227,0.07883126885250177,0.13875,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.1493987951758648,0.34475,0.3381933622138276,0.3513662649815929,0.1759780472998625,-0.005315430786506814,0.1315979820786892,0.07888485342648172,0.29135,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.1493987951758648,0.79115,0.7854608333588722,0.7967273440456581,0.32670721591457663,-0.035879740258161985,0.11331646420652673,0.07860661102989422,0.7374,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,NULL,0.0,0.1493987951758648,0.05375,0.0507092799841526,0.056962112195920775,0.0015804253865577154,0.0015804253865577154,0.22516203311728583,0.10998368139826306,0.04015,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,MODEST_0_05,0.05,0.1493987951758648,0.0767,0.07309265139211343,0.08046992633298475,0.049162010594912375,-0.0008379894050876274,0.2205071615226022,0.1100497751196548,0.0588,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,MODEST_0_10,0.1,0.1493987951758648,0.1161,0.11173386602106944,0.12061357926280769,0.09895215652870473,-0.0010478434712952733,0.22325216161405553,0.11023474936494713,0.0912,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.1493987951758648,0.1972,0.191744073428535,0.2027722236070419,0.18233340927667696,0.0010399311903076525,0.22292975809817242,0.1100162161609581,0.1637,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.1493987951758648,0.4764,0.4694833993283248,0.4833256647735233,0.3582657073097453,-0.004321248862993343,0.21693000712129082,0.11026089862505448,0.41735,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,NULL,0.0,0.1493987951758648,0.0505,0.047550610725174164,0.0536220296892639,-0.00022256825780591285,-0.00022256825780591285,0.22134960199172507,0.10993336885567083,0.0378,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,MODEST_0_05,0.05,0.1493987951758648,0.0797,0.07602678708801007,0.08353463842075147,0.04985098331387479,-0.00014901668612521402,0.22132107324411524,0.10974415782756407,0.05915,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,MODEST_0_10,0.1,0.1493987951758648,0.1146,0.11025917555050202,0.11908884584154342,0.0975639242119403,-0.0024360757880597106,0.22156971504740128,0.10956124543539193,0.09,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.1493987951758648,0.1982,0.19273336538436592,0.20378254757909875,0.17974506545295427,-0.0015484126334150417,0.21630501561472848,0.1098263720537889,0.1617,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.1493987951758648,0.47445,0.46753510330997144,0.48137470973249546,0.3483777644251766,-0.014209191747562022,0.20167127083824066,0.10946960421791234,0.41355,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,NULL,0.0,0.1493987951758648,0.04285,0.040129969801871355,0.0457456087642251,0.0006617405526264033,0.0006617405526264033,0.21835795547137477,0.10662664773265229,0.0304,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,MODEST_0_05,0.05,0.1493987951758648,0.0599,0.056694974786159286,0.063274055350424,0.05046408593202496,0.0004640859320249602,0.2118457346475752,0.1068029742119919,0.0425,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,MODEST_0_10,0.1,0.1493987951758648,0.08875,0.0848872933335084,0.09277065632263763,0.09452245471762397,-0.0054775452823760395,0.20750764271099026,0.10664743055872772,0.0639,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.1493987951758648,0.15075,0.14585825762033255,0.1557758795648565,0.16581435312465242,-0.015479124961716884,0.1980155762405378,0.10663701738437015,0.11225,0.0125,0.012658227848101266
ROUTE_2,79,100,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.1493987951758648,0.36015,0.35352449652744217,0.3668292159574504,0.303111892404929,-0.059475063767809644,0.1646951356195341,0.10664220466220856,0.28285,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,NULL,0.0,0.07348469228349534,0.04825,0.04536586122239952,0.05130764335429101,0.00014069681086065685,0.00014069681086065685,0.12406275942141066,0.05476803405984025,0.037,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,MODEST_0_05,0.05,0.07348469228349534,0.1068,0.10259476763758284,0.11115624951693785,0.048608285477864464,-0.0013917145221355384,0.12586530429264584,0.054749275262075535,0.0823,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,MODEST_0_10,0.1,0.07348469228349534,0.1962,0.19075483645296537,0.2017618446547238,0.09985159816654313,-0.0001484018334568793,0.1245625559235708,0.054700552165816575,0.15935,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.07348469228349534,0.4129,0.4060937922546092,0.41973966042636424,0.18119616658780538,-9.731149856392896e-05,0.12487826031485998,0.054742380893765596,0.3564,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.07348469228349534,0.881,0.8764392713036141,0.8854143972216341,0.36231870142745604,-0.0002682547452825812,0.12565763446945963,0.05470471825266536,0.8476,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,NULL,0.0,0.07348469228349534,0.05165,0.0486679115470404,0.05480428718446862,-0.0004529447654802596,-0.0004529447654802596,0.12496135375717296,0.05478882533123974,0.0399,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,MODEST_0_05,0.05,0.07348469228349534,0.1061,0.1019072759604815,0.11044401004451772,0.05066728636327551,0.0006672863632755099,0.12505172828891298,0.0547966482752244,0.0842,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,MODEST_0_10,0.1,0.07348469228349534,0.19395,0.18852925593037376,0.1994882893395679,0.09966669772965202,-0.00033330227034798765,0.12549466019773667,0.05478227415232975,0.1585,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.07348469228349534,0.41335,0.4065426058185451,0.42019067402997784,0.18164209678323529,0.0003486186968659766,0.12499216192792316,0.05475037041394648,0.35935,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.07348469228349534,0.889,0.8845715057911456,0.893279090157205,0.3629148555394585,0.00032789936671989706,0.12223032954492363,0.054729813922695776,0.8558,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.55,NULL,0.0,0.07348469228349534,0.04905,0.0461424630826958,0.05213073423630496,-3.726371013504068e-05,-3.726371013504068e-05,0.12363620141648117,0.05479256313275874,0.03635,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.55,MODEST_0_05,0.05,0.07348469228349534,0.10295,0.09881428961942253,0.10723820621273016,0.04994984352077059,-5.0156479229415685e-05,0.12469644500538114,0.05474643118205656,0.0818,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.55,MODEST_0_10,0.1,0.07348469228349534,0.19865,0.19317856461815977,0.20423717551285445,0.1006271122103346,0.0006271122103345961,0.12618386232578027,0.054687787950467436,0.16245,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.55,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.07348469228349534,0.4205,0.41367454093862394,0.42735599279429665,0.18175059080676995,0.00045711272040063755,0.12263167072951145,0.05467759830845414,0.36235,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.55,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.07348469228349534,0.88615,0.8816736109990218,0.8904780795548486,0.34583219619489514,-0.01675475997784348,0.09952827681202282,0.05473615611240357,0.8532,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.15,NULL,0.0,0.07348469228349534,0.05,0.047064962861556744,0.05310786958893743,-0.0007125128338032859,-0.0007125128338032859,0.21377515844486564,0.09392350606200287,0.03635,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.15,MODEST_0_05,0.05,0.07348469228349534,0.07835,0.0747062269912932,0.08215571701481983,0.04728748190462908,-0.0027125180953709235,0.21473069074980672,0.09395193416404249,0.0611,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.15,MODEST_0_10,0.1,0.07348469228349534,0.1198,0.11537244090804204,0.12437358330901992,0.10091452346706307,0.0009145234670630692,0.21495413035859132,0.09385949948753625,0.0963,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.15,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.07348469228349534,0.2039,0.1983733642490457,0.20954035950337943,0.1807293341153385,-0.0005641439710308005,0.2125809469799296,0.09398861901862235,0.16865,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.15,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.07348469228349534,0.4963,0.4893720464805468,0.5032293745862685,0.36049905841420943,-0.002087897758529189,0.21160038753957822,0.09400849690151154,0.439,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.35,NULL,0.0,0.07348469228349534,0.04965,0.04672505899619379,0.05274790787953965,0.0002450680581371479,0.0002450680581371479,0.21237440421210094,0.0940068677826166,0.0373,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.35,MODEST_0_05,0.05,0.07348469228349534,0.07995,0.07627137032539921,0.08378995916533427,0.053828840925077996,0.0038288409250779934,0.21442619654174744,0.09397040742336339,0.06235,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.35,MODEST_0_10,0.1,0.07348469228349534,0.11425,0.10991511563800371,0.11873304017928102,0.09904550128313425,-0.0009544987168657593,0.21371747625919132,0.09394450028195075,0.0908,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.35,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.07348469228349534,0.20565,0.2001052905829636,0.21130776104326515,0.1810022217628744,-0.00029125632349491504,0.2103672440228838,0.09387548377546627,0.16695,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.35,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.07348469228349534,0.50115,0.49422094375081765,0.5080786145662531,0.35357516464647204,-0.009011791526266577,0.19848635778634233,0.09390237301279647,0.44405,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.55,NULL,0.0,0.07348469228349534,0.0477,0.04483207763642848,0.05074163817992376,-0.000843898963113147,-0.000843898963113147,0.21014896739293762,0.09254147725213091,0.0335,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.55,MODEST_0_05,0.05,0.07348469228349534,0.07865,0.0749996569641282,0.08246217182035116,0.04865609562858349,-0.0013439043714165155,0.20966730840058614,0.0925586706717919,0.05795,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.55,MODEST_0_10,0.1,0.07348469228349534,0.11445,0.11011171969240174,0.11893635931046051,0.09395686443887596,-0.006043135561124041,0.20573594788250538,0.09256760202290135,0.0856,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.55,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.07348469228349534,0.20285,0.19733428619352014,0.20847984083462281,0.1714798704176022,-0.0098136076687671,0.1955080874349699,0.09250747650556679,0.157,0.0125,0.012658227848101266
ROUTE_1,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.55,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.07348469228349534,0.4865,0.47957626429817735,0.4934289206753375,0.31525173670277434,-0.047335219469964274,0.15406272636532695,0.09255380346628668,0.3985,0.0125,0.012658227848101266
ROUTE_2,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,NULL,0.0,0.07348469228349534,0.05085,0.047890613311229645,0.053981892677969136,-0.00012210501563880865,-0.00012210501563880865,0.11114288625814837,0.054703441254404815,0.0377,0.0125,0.012658227848101266
ROUTE_2,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,MODEST_0_05,0.05,0.07348469228349534,0.11445,0.11011171969240174,0.11893635931046051,0.04890848036965723,-0.0010915196303427702,0.11143207888398002,0.05469919719055394,0.0911,0.0125,0.012658227848101266
ROUTE_2,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,MODEST_0_10,0.1,0.07348469228349534,0.2197,0.21401588336130342,0.22549177205174878,0.0997652522937644,-0.00023474770623560515,0.11031336881640737,0.054769711764308115,0.1812,0.0125,0.012658227848101266
ROUTE_2,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.07348469228349534,0.47735,0.47043260748569476,0.4842760917476468,0.18051920121681553,-0.0007742768695537805,0.11145002168691752,0.054593366630114985,0.4196,0.0125,0.012658227848101266
ROUTE_2,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.07348469228349534,0.94065,0.9372900062849027,0.9438407523388522,0.3629693507603076,0.0003823945875690016,0.11135425568837352,0.05468020939877438,0.92065,0.0125,0.012658227848101266
ROUTE_2,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,NULL,0.0,0.07348469228349534,0.0516,0.048619324376531964,0.05475289355858266,0.0010625455482177943,0.0010625455482177943,0.11082015918869738,0.05471845144500831,0.0381,0.0125,0.012658227848101266
ROUTE_2,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,MODEST_0_05,0.05,0.07348469228349534,0.1177,0.11330713030081702,0.12223970046768057,0.05004736411642975,4.7364116429748915e-05,0.11207443198683113,0.05493530210074758,0.0941,0.0125,0.012658227848101266
ROUTE_2,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,MODEST_0_10,0.1,0.07348469228349534,0.22205,0.21634352515367633,0.22786322768991218,0.1004322366201818,0.0004322366201817973,0.11090170428829886,0.054751956397373625,0.1834,0.0125,0.012658227848101266
ROUTE_2,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.07348469228349534,0.4855,0.47857684442785686,0.4924287246177701,0.1819679514965396,0.0006744734101702954,0.11096129642519588,0.054677329295695354,0.42835,0.0125,0.012658227848101266
ROUTE_2,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.07348469228349534,0.9404,0.9370336048569495,0.9435972497848336,0.36203986179244696,-0.0005470943802916572,0.11010669516269715,0.05462721667640811,0.92055,0.0125,0.012658227848101266
ROUTE_2,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.55,NULL,0.0,0.07348469228349534,0.0508,0.047842039057003814,0.05393048613580057,-0.001159806863878586,-0.001159806863878586,0.11076010561087689,0.054757222131408954,0.03795,0.0125,0.012658227848101266
ROUTE_2,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.55,MODEST_0_05,0.05,0.07348469228349534,0.1137,0.10937447670041643,0.11817389035652999,0.04922082305335588,-0.0007791769466441237,0.11127565691639259,0.05469106967997241,0.0901,0.0125,0.012658227848101266
ROUTE_2,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.55,MODEST_0_10,0.1,0.07348469228349534,0.22075,0.2150558604065967,0.22655139173073768,0.09902385593909073,-0.0009761440609092759,0.11078609698040541,0.05472309648582728,0.179,0.0125,0.012658227848101266
ROUTE_2,79,100,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.55,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.07348469228349534,0.4781,0.4711820000668006,0.48502641111245687,0.17954668521293296,-0.001746792873436348,0.10950457996133375,0.05479101343144646,0.4188,0.0125,0.012658227848101266
